"DISPL:0","DISPL:1","DISPL:2","LINVEL:0","LINVEL:1","LINVEL:2","NUMBER","ANGVEL:0","ANGVEL:1","ANGVEL:2","FORCE:0","FORCE:1","FORCE:2","TORQUE:0","TORQUE:1","TORQUE:2","ORIENT:0","ORIENT:1","ORIENT:2","ORIENT:3","ORIENT:4","ORIENT:5","ORIENT:6","ORIENT:7","ORIENT:8","ORIENT1:0","ORIENT1:1","ORIENT1:2","ORIENT2:0","ORIENT2:1","ORIENT2:2","ORIENT3:0","ORIENT3:1","ORIENT3:2","Points:0","Points:1","Points:2"
-0.0011282,0.00029767,30.827,0.037583,-0.0050194,23.329,31,-0.49433,-0.37876,0.17891,0,0,1.4028,0,0,0,0.99998,-0.0015853,0.0054182,0.0016136,0.99999,-0.0052241,-0.0054095,0.0052327,0.99997,0.99998,-0.0015853,0.0054182,0.0016136,0.99999,-0.0052241,-0.0054095,0.0052327,0.99997,1.127,0.41592,31.343
-0.001112,6.162e-05,30.824,0.050999,-0.0065959,23.325,32,0.33375,-0.40288,-0.017943,0.72924,-0.72924,1.4028,0.023145,0.023145,-0.024306,0.99999,-0.0019027,0.0045399,0.001918,0.99999,-0.0033496,-0.0045336,0.0033582,0.99998,0.99999,-0.0019027,0.0045399,0.001918,0.99999,-0.0033496,-0.0045336,0.0033582,0.99998,1.2458,0.41569,31.34
-0.0012769,-4.7839e-05,30.821,0.057148,0.0014109,23.322,33,0.1506,-0.022048,0.017068,1.2419,-1.0979,1.4028,0.0023404,-0.0143,-0.042796,0.99996,0.0020582,0.0090983,-0.0020657,1,0.00081351,-0.0090965,-0.00083227,0.99996,0.99996,0.0020582,0.0090983,-0.0020657,1,0.00081351,-0.0090965,-0.00083227,0.99996,1.3644,0.41558,31.337
-0.001145,5.0391e-05,30.824,0.061735,-0.018072,23.326,34,0.19084,-0.016571,-0.0035222,-0.28774,0.13768,1.4028,-0.0043834,-0.0091433,0.008381,0.99999,0.0018259,0.0051572,-0.0018194,1,-0.0012602,-0.0051604,0.0012508,0.99999,0.99999,0.0018259,0.0051572,-0.0018194,1,-0.0012602,-0.0051604,0.0012508,0.99999,1.4832,0.41568,31.34
-0.0013471,4.6608e-05,30.823,0.06664,0.0075104,23.321,35,-0.11022,0.18177,-0.073209,-0.079843,0.0069258,1.4028,0.017231,-0.01538,-0.0019968,0.99993,0.0035894,0.011254,-0.0035713,0.99999,-0.0016287,-0.011261,0.0015884,0.99994,0.99993,0.0035894,0.011254,-0.0035713,0.99999,-0.0016287,-0.011261,0.0015884,0.99994,1.6018,0.41567,31.339
-0.0011667,-0.0002001,30.824,0.058793,0.012951,23.326,36,-0.53805,-0.060632,-0.31684,0.7185,0.060426,1.4028,-0.0088809,-0.011993,-0.027358,0.99997,-0.002217,0.0068579,0.002206,1,0.0016145,-0.0068619,-0.0015993,0.99998,0.99997,-0.002217,0.0068579,0.002206,1,0.0016145,-0.0068619,-0.0015993,0.99998,1.7207,0.41542,31.34
-0.0011337,-0.00010114,30.828,0.049121,-0.0073249,23.329,37,0.36904,-0.14802,0.10414,0,0,1.4028,0,0,0,0.99998,0.0029616,0.0051485,-0.0029619,1,6.6481e-05,-0.0051487,-8.1732e-05,0.99999,0.99998,0.0029616,0.0051485,-0.0029619,1,6.6481e-05,-0.0051487,-8.1732e-05,0.99999,1.8395,0.41552,31.344
-0.00091175,1.0813e-05,30.829,0.059106,-0.0038909,23.335,38,0.14346,0.14318,0.092572,1.0861,-1.1767,1.4028,-0.027073,-0.029943,-0.02696,1,0.0010793,0.00046773,-0.0010791,1,-0.0004626,-0.0004687,0.0004621,1,1,0.0010793,0.00046773,-0.0010791,1,-0.0004626,-0.0004687,0.0004621,1,1.9585,0.41564,31.345
-0.00089861,-0.00020303,30.836,0.060147,1.6916e-05,23.341,39,0,0,-0.12897,0,0,1.4028,0,0,0,0.99999,-0.0050682,0,0.0050682,0.99999,0,0,0,1,0.99999,-0.0050682,0,0.0050682,0.99999,0,0,0,1,2.0772,0.41542,31.352
-0.0010045,-1.8516e-05,30.827,0.058831,-0.0087763,23.327,40,0.10968,0.044345,0.021865,6.1325,6.1325,19.895,0.14792,-0.14792,-0.11869,0.99999,0.001183,0.0029593,-0.001181,1,-0.00067931,-0.0029602,0.00067581,1,0.99999,0.001183,0.0029593,-0.001181,1,-0.00067931,-0.0029602,0.00067581,1,0.7115,0.47498,31.343
-0.0012633,-4.5374e-05,30.829,0.0574,-0.012228,23.332,41,0.061428,-0.29421,-0.055424,2.7054,5.0477,19.895,0.069052,-0.1752,0.40997,0.99999,-0.00049202,0.0050734,0.00049339,1,-0.00026842,-0.0050734,0.00027092,0.99999,0.99999,-0.00049202,0.0050734,0.00049339,1,-0.00026842,-0.0050734,0.00027092,0.99999,0.82999,0.47495,31.344
-0.0014027,0.00011138,30.824,0.057755,0.0058996,23.326,42,0.0025659,-0.067811,0.079281,10.659,-10.659,19.895,-0.34069,-0.34069,0.86288,0.99997,-0.00079534,0.0074903,0.00080674,1,-0.0015189,-0.0074891,0.0015249,0.99997,0.99997,-0.00079534,0.0074903,0.00080674,1,-0.0015189,-0.0074891,0.0015249,0.99997,0.9486,0.47511,31.339
-0.001153,0.00014177,30.819,0.04973,-0.00027619,23.32,43,-0.22794,-0.019689,-0.24584,6.2698,-5.5987,9.9473,-0.10295,-0.17074,-0.060326,0.99998,0.0024428,0.0063651,-0.0024312,1,-0.001826,-0.0063693,0.0018105,0.99998,0.99998,0.0024428,0.0063651,-0.0024312,1,-0.001826,-0.0063693,0.0018105,0.99998,1.0886,0.49611,31.335
-0.0016515,0.00030302,30.815,0.071955,-0.011219,23.309,44,-0.087879,-0.044493,-0.66515,3.0402,-4.8837,9.9473,-0.10279,0.08492,-0.0091525,0.99995,0.006887,0.007242,-0.0068699,0.99997,-0.0023884,-0.0072587,0.0023385,0.99997,0.99995,0.006887,0.007242,-0.0068699,0.99997,-0.0023884,-0.0072587,0.0023385,0.99997,1.0461,0.45434,31.33
-0.0012488,0.00019278,30.814,0.048419,-0.020923,23.315,45,0.18182,-0.069297,0.066996,3.7438,-5.5228,19.895,-0.17633,0.015773,-0.36577,0.99998,-5.151e-05,0.006629,7.1742e-05,1,-0.0030518,-0.0066288,0.0030522,0.99997,0.99998,-5.151e-05,0.006629,7.1742e-05,1,-0.0030518,-0.0066288,0.0030522,0.99997,1.1863,0.47519,31.33
-0.0012982,1.4547e-05,30.815,0.033006,-0.011619,23.315,46,0.29564,-0.2129,-0.28984,2.188,-1.4739,9.9473,0.0039424,-0.045342,-0.075289,0.99999,-0.0033724,0.0041049,0.0033653,0.99999,0.0017262,-0.0041099,-0.0017124,0.99999,0.99999,-0.0033724,0.0041049,0.0033653,0.99999,0.0017262,-0.0041099,-0.0017124,0.99999,1.305,0.50466,31.331
-0.0013583,-0.00026814,30.813,0.052707,0.0039796,23.313,47,-0.034458,-0.0084392,0.086538,-0.72924,0.19424,9.9473,-0.090528,-0.022893,-0.064033,0.99997,0.001375,0.0074475,-0.0013916,1,0.0022316,-0.0074465,-0.0022419,0.99997,0.99997,0.001375,0.0074475,-0.0013916,1,0.0022316,-0.0074465,-0.0022419,0.99997,1.3049,0.44508,31.329
-0.0015201,-0.0001326,30.811,0.047895,-0.014468,23.31,48,0.13228,-0.02505,-0.11072,4.1487,0.2595,9.9473,-0.20351,-0.014952,-0.01777,0.99996,-0.00040432,0.0091372,0.00038182,1,0.0024648,-0.0091387,-0.0024612,0.99996,0.99996,-0.00040432,0.0091372,0.00038182,1,0.0024648,-0.0091387,-0.0024612,0.99996,1.3938,0.47487,31.326
-0.0010142,0.00013362,30.812,0.070521,-0.015512,23.31,49,0.2249,0.15049,0.0539,0,0,9.9473,0,0,0,0.99998,-0.0026405,0.0054121,0.0026513,0.99999,-0.0019937,-0.0054068,0.002008,0.99998,0.99998,-0.0026405,0.0054121,0.0026513,0.99999,-0.0019937,-0.0054068,0.002008,0.99998,1.4536,0.47513,31.328
-0.0013841,-6.3848e-05,30.822,0.060309,-0.0088826,23.313,50,0.12996,0.060315,0.0053079,2.4845,10.225,19.895,0.32756,0.62954,-0.52717,0.99997,-0.001142,0.0074754,0.0011324,1,0.0012967,-0.0074769,-0.0012882,0.99997,0.99997,-0.001142,0.0074754,0.0011324,1,0.0012967,-0.0074769,-0.0012882,0.99997,1.5424,0.47494,31.337
-0.0013989,4.8272e-05,30.82,0.065935,0.0011385,23.322,51,0.078969,0.11219,0.0091836,4.1573,-2.8022,19.895,-0.089749,-0.22953,0.16147,0.99997,-0.0010079,0.0076317,0.0010079,1,-4.0165e-06,-0.0076316,1.1709e-05,0.99997,0.99997,-0.0010079,0.0076317,0.0010079,1,-4.0165e-06,-0.0076316,1.1709e-05,0.99997,1.6611,0.47505,31.336
-0.0015808,0.0001969,30.823,0.053248,-0.0065813,23.32,52,0.23056,-0.062646,-0.21768,0.039902,0.039902,9.9473,-0.004112,0.004112,-0.0010732,0.99998,-0.0023093,0.0062188,0.0023164,1,-0.0011302,-0.006216,0.0011446,0.99998,0.99998,-0.0023093,0.0062188,0.0023164,1,-0.0011302,-0.006216,0.0011446,0.99998,1.7587,0.49616,31.339
-0.0012219,-6.9136e-05,30.82,0.048427,0.003919,23.322,53,0.0033913,-0.075451,-0.059956,0.38229,-0.38229,9.9473,-0.012108,-0.012108,-0.031051,0.99999,0.001028,0.004578,-0.0010249,1,-0.0006857,-0.0045793,0.00068101,0.99999,0.99999,0.001028,0.004578,-0.0010249,1,-0.0006857,-0.0045793,0.00068101,0.99999,1.801,0.45397,31.336
-0.001166,0.00012689,30.828,0.055015,0.0012935,23.332,54,-0.014169,-0.023484,0.043239,5.0941,1.3833,19.895,0.27474,-0.3922,0.071597,0.99999,-2.9531e-05,0.0035639,3.6238e-05,1,-0.0018816,-0.0035639,0.0018817,0.99999,0.99999,-2.9531e-05,0.0035639,3.6238e-05,1,-0.0018816,-0.0035639,0.0018817,0.99999,1.8988,0.47513,31.344
-0.001033,-2.0178e-05,30.829,0.055995,0.00039536,23.332,55,0.013941,0.031659,0.0085581,2.0617,2.2313,19.895,0.071078,0.052611,-0.074084,0.99999,0.0018232,0.0032944,-0.0018223,1,-0.00027075,-0.003295,0.00026474,0.99999,0.99999,0.0018232,0.0032944,-0.0018223,1,-0.00027075,-0.003295,0.00026474,0.99999,2.0177,0.47498,31.345
-0.00084101,8.3427e-05,30.836,0.037338,-0.0076488,23.341,56,0,0,-0.37761,0,0,1.4028,0,0,0,1,-0.0019104,0,0.0019104,1,0,0,0,1,1,-0.0019104,0,0.0019104,1,0,0,0,1,0.53353,0.53446,31.352
-0.0010376,-0.00013273,30.83,0.059485,-0.012616,23.336,57,-0.087174,0.068984,-0.39291,0,0,1.4028,0,0,0,1,0.001222,0.0022403,-0.0012269,1,0.0022157,-0.0022379,-0.0022184,1,1,0.001222,0.0022403,-0.0012269,1,0.0022157,-0.0022379,-0.0022184,1,0.65209,0.53424,31.346
-0.0012601,-0.00011209,30.826,0.062352,-0.013079,23.326,58,0.26077,0.055383,0.0014014,-0.16809,-0.05269,1.4028,-0.0016713,0.0053316,-1.1412e-05,0.99996,0.0027892,0.00901,-0.0027954,1,0.0006719,-0.0090078,-0.00069706,0.99996,0.99996,0.0027892,0.00901,-0.0027954,1,0.0006719,-0.0090078,-0.00069706,0.99996,0.77061,0.53426,31.342
-0.0013389,-2.2864e-05,30.816,0.054516,0.0015541,23.315,59,-0.20503,-0.11587,0.52191,1.3091,-1.0745,1.4028,0.05034,0.044119,0.039637,0.99993,0.004085,0.011073,-0.0040863,0.99999,9.6121e-05,-0.011072,-0.00014136,0.99994,0.99993,0.004085,0.011073,-0.0040863,0.99999,9.6121e-05,-0.011072,-0.00014136,0.99994,0.88929,0.53435,31.332
-0.0013052,0.00019012,30.821,0.059266,0.0059603,23.322,60,0.016619,0.0045663,-0.17112,0.02274,-0.0041626,1.4028,-0.00013203,-0.00072127,1.7269e-06,0.99995,0.0012943,0.010146,-0.0012508,0.99999,-0.0042936,-0.010152,0.0042807,0.99994,0.99995,0.0012943,0.010146,-0.0012508,0.99999,-0.0042936,-0.010152,0.0042807,0.99994,1.0081,0.53457,31.337
-0.0013267,0.00013995,30.818,0.050813,-0.023295,23.315,61,-0.15808,-0.089077,-0.43071,1.859,-1.8712,1.4028,0.020594,0.019639,-0.0088873,0.99994,0.0023404,0.010553,-0.0023055,0.99999,-0.0033189,-0.010561,0.0032944,0.99994,0.99994,0.0023404,0.010553,-0.0023055,0.99999,-0.0033189,-0.010561,0.0032944,0.99994,1.1268,0.53451,31.334
-0.0013486,0.00010305,30.823,0.054206,-0.0032015,23.325,62,0.95811,-0.42129,1.1372,-12.577,6.7552,1.4028,-0.21272,-0.32495,-0.018041,0.99994,0.00087202,0.011274,-0.00083117,0.99999,-0.0036279,-0.011277,0.0036182,0.99993,0.99994,0.00087202,0.011274,-0.00083117,0.99999,-0.0036279,-0.011277,0.0036182,0.99993,1.2455,0.53448,31.339
-0.0012929,-0.00021442,30.813,0.051744,-0.023422,23.309,63,0.52968,-0.32304,-0.38615,0.018787,-0.18693,1.4028,-0.0066661,-0.0024371,0.0096332,0.99995,-1.6123e-05,0.0097809,-2.0265e-05,0.99999,0.0037204,-0.0097803,-0.0037205,0.99995,0.99995,-1.6123e-05,0.0097809,-2.0265e-05,0.99999,0.0037204,-0.0097803,-0.0037205,0.99995,1.3643,0.53416,31.329
-0.0013621,-0.0001649,30.814,0.053304,-0.006144,23.309,64,0.28634,-0.16266,-0.30522,0.56359,-0.11728,1.4028,-0.0040728,-0.020499,0.0092526,0.99991,0.0059781,0.01228,-0.0059958,0.99998,0.0014017,-0.012272,-0.0014752,0.99992,0.99991,0.0059781,0.01228,-0.0059958,0.99998,0.0014017,-0.012272,-0.0014752,0.99992,1.483,0.53421,31.33
-0.0013656,-1.2662e-05,30.818,0.060485,-0.00025459,23.313,65,-0.097411,0.12684,0.055287,0.21228,0.30307,1.4028,0.0096911,-0.006355,-0.010717,0.99992,0.004053,0.011879,-0.0040585,0.99999,0.00044197,-0.011878,-0.00049015,0.99993,0.99992,0.004053,0.011879,-0.0040585,0.99999,0.00044197,-0.011878,-0.00049015,0.99993,1.6018,0.53436,31.334
-0.0013197,-8.0033e-06,30.822,0.056788,-0.0030116,23.324,66,0.19708,-0.052289,0.07675,-0.24482,-0.57766,1.4028,0.018221,-0.0076634,0.019892,0.99994,0.0010817,0.010461,-0.0010832,1,0.00014301,-0.010461,-0.00015434,0.99995,0.99994,0.0010817,0.010461,-0.0010832,1,0.00014301,-0.010461,-0.00015434,0.99995,1.7206,0.53437,31.337
-0.0012002,4.0251e-05,30.829,0.054445,0.00090091,23.328,67,-0.013695,-0.10012,-0.13799,-1.4751,-0.71051,1.4028,0.04671,-0.022371,0.024015,0.99997,0.0040608,0.0067818,-0.0040613,0.99999,5.9826e-05,-0.0067819,-8.7367e-05,0.99998,0.99997,0.0040608,0.0067818,-0.0040613,0.99999,5.9826e-05,-0.0067819,-8.7367e-05,0.99998,1.8394,0.53442,31.345
-0.0012964,4.7016e-05,30.83,0.05267,-0.003583,23.332,68,0.13054,-0.12034,-0.083677,-0.21031,-0.27013,1.4028,-0.011847,0.0089534,0.022156,0.99995,0.0017091,0.0096515,-0.0016969,1,-0.0012773,-0.0096536,0.0012609,0.99995,0.99995,0.0017091,0.0096515,-0.0016969,1,-0.0012773,-0.0096536,0.0012609,0.99995,1.9581,0.53442,31.346
