"DISPL:0","DISPL:1","DISPL:2","LINVEL:0","LINVEL:1","LINVEL:2","NUMBER","ANGVEL:0","ANGVEL:1","ANGVEL:2","FORCE:0","FORCE:1","FORCE:2","TORQUE:0","TORQUE:1","TORQUE:2","ORIENT:0","ORIENT:1","ORIENT:2","ORIENT:3","ORIENT:4","ORIENT:5","ORIENT:6","ORIENT:7","ORIENT:8","ORIENT1:0","ORIENT1:1","ORIENT1:2","ORIENT2:0","ORIENT2:1","ORIENT2:2","ORIENT3:0","ORIENT3:1","ORIENT3:2","Points:0","Points:1","Points:2"
-0.00094281,0.00043109,30.827,0.058867,-0.0044002,23.331,12,0.013183,0.0048828,-0.098306,1.3025,-1.4695,9.9473,0.15167,0.13433,0.016984,0.99997,0.0080769,0.00087562,-0.008076,0.99997,-0.0010918,-0.00088465,0.0010846,1,0.99997,0.0080769,0.00087562,-0.008076,0.99997,-0.0010918,-0.00088465,0.0010846,1,0.80066,0.35668,31.343
-0.00089249,-0.0004181,30.821,0.06011,-0.0056038,23.321,13,0.079079,-0.008435,-0.096766,0.75773,0.43098,9.9473,-0.044457,0.078113,0.055805,0.99997,0.0080751,0.0013915,-0.0080749,0.99997,-9.8177e-05,-0.0013923,8.6939e-05,1,0.99997,0.0080751,0.0013915,-0.0080749,0.99997,-9.8177e-05,-0.0013923,8.6939e-05,1,0.86,0.35583,31.337
-0.001019,-0.0002162,30.827,0.053253,-0.0060685,23.33,14,0.051315,0.065364,-0.076311,0.73542,0.73542,19.895,0.023338,-0.023338,-0.059664,0.99999,0.0014127,0.0028997,-0.00142,1,0.0025445,-0.0028963,-0.0025486,0.99999,0.99999,0.0014127,0.0028997,-0.00142,1,0.0025445,-0.0028963,-0.0025486,0.99999,0.94898,0.35603,31.343
-0.0014821,-0.00022169,30.827,0.03843,-0.007513,23.326,15,0.027703,-0.056399,-0.42864,0.64455,0.64455,9.9473,0.020412,-0.020412,-0.03307,0.99998,-0.0028927,0.0059307,0.0028759,0.99999,0.0028442,-0.005939,-0.0028271,0.99998,0.99998,-0.0028927,0.0059307,0.0028759,0.99999,0.0028442,-0.005939,-0.0028271,0.99998,1.0376,0.35603,31.343
-0.00095905,-0.00012564,30.83,0.054491,-0.0023463,23.335,16,0.17831,0.08925,0.075263,-0.26865,0,9.9473,0,-0.0084981,-0.015416,1,0.00019191,0.0026657,-0.00019229,1,0.00014208,-0.0026655,-0.00014259,1,1,0.00019191,0.0026657,-0.00019229,1,0.00014208,-0.0026655,-0.00014259,1,1.0974,0.35612,31.346
-0.0010085,-0.0002116,30.83,0.05684,-0.011788,23.333,17,0.10747,0.017846,-0.0042663,2.0084,0.87532,19.895,0.0074136,0.028434,0.078718,0.99999,0.0015348,0.0035639,-0.0015438,1,0.0025248,-0.0035602,-0.0025303,0.99999,0.99999,0.0015348,0.0035639,-0.0015438,1,0.0025248,-0.0035602,-0.0025303,0.99999,1.1865,0.35604,31.345
-0.0010412,-9.7661e-05,30.823,0.05693,-0.01405,23.327,18,0.14584,0.086063,0.040272,6.9054,-1.6077,19.895,-0.050705,0.49546,0.12489,0.99999,0.0021451,0.0033528,-0.0021489,1,0.0011256,-0.0033506,-0.0011328,0.99999,0.99999,0.0021451,0.0033528,-0.0021489,1,0.0011256,-0.0033506,-0.0011328,0.99999,1.3052,0.35615,31.339
-0.001033,-4.1263e-07,30.83,0.062255,-0.001394,23.331,19,0.05298,0.12526,0.061654,5.7411,0.50473,19.895,0.14528,0.36026,-0.0118,0.99999,0.0021648,0.0033944,-0.002164,1,-0.00021436,-0.003395,0.00020701,0.99999,0.99999,0.0021648,0.0033944,-0.002164,1,-0.00021436,-0.003395,0.00020701,0.99999,1.424,0.35625,31.346
-0.0010605,7.3508e-05,30.831,0.058099,-0.0017697,23.334,20,0.049336,0.0043348,0.039208,2.5871,-2.4673,19.895,-0.021028,0.28116,0.21128,0.99999,0.0025311,0.0036337,-0.0025284,1,-0.00075458,-0.0036359,0.00074538,0.99999,0.99999,0.0025311,0.0036337,-0.0025284,1,-0.00075458,-0.0036359,0.00074538,0.99999,1.5427,0.35632,31.347
-0.001094,0.00014807,30.828,0.042328,-0.0014442,23.331,21,-0.018576,-0.060245,-0.07032,-0.48601,0,9.9473,0,0.050085,0.023403,0.99999,0.0011642,0.0033153,-0.001164,1,-5.698e-05,-0.0033153,5.312e-05,0.99999,0.99999,0.0011642,0.0033153,-0.001164,1,-5.698e-05,-0.0033153,5.312e-05,0.99999,1.6318,0.3564,31.344
-0.0010466,0.00011669,30.828,0.057355,0.0061194,23.332,22,-0.063996,-0.033862,0.17759,1.9639,-0.40129,9.9473,0.012782,0.13085,0.046244,0.99999,0.0021326,0.0032944,-0.0021248,0.99999,-0.0023541,-0.0032992,0.002347,0.99999,0.99999,0.0021326,0.0032944,-0.0021248,0.99999,-0.0023541,-0.0032992,0.002347,0.99999,1.6911,0.35637,31.344
-0.0011615,9.1747e-05,30.83,0.043036,0.0093563,23.33,23,-0.083376,-0.023198,0.15285,-13.353,0,9.9473,0,-1.379,0.36221,0.99999,0.0015013,0.0050012,-0.0015045,1,0.00063651,-0.0049999,-0.00064402,0.99999,0.99999,0.0015013,0.0050012,-0.0015045,1,0.00063651,-0.0049999,-0.00064402,0.99999,1.7591,0.37731,31.346
-0.00088997,0.00027977,30.83,0.057217,0.0038591,23.324,24,-0.15511,0.10167,-0.12367,0,0,9.9473,0,0,0,1,0.00058149,0.00067896,-0.00057887,0.99999,-0.0038575,-0.00068092,0.0038571,0.99999,1,0.00058149,0.00067896,-0.00057887,0.99999,-0.0038575,-0.00068092,0.0038571,0.99999,1.8013,0.33557,31.346
-0.0011986,2.5929e-05,30.825,0.065031,0.0078709,23.327,25,-0.069453,0.04358,-0.19422,6.6948,-2.1304,9.9473,-0.17397,0.018367,-0.037456,0.99999,-0.0048475,0.0014718,0.0048477,0.99999,-0.00017392,-0.001471,0.00018105,1,0.99999,-0.0048475,0.0014718,0.0048477,0.99999,-0.00017392,-0.001471,0.00018105,1,1.8988,0.38592,31.34
-0.0007792,2.6088e-05,30.825,0.064542,0.007947,23.322,26,-0.069342,-0.068088,-0.19987,6.6131,-2.78,9.9473,0.0089724,0.08257,-0.055743,0.99998,-0.0048301,0.0038641,0.0048308,0.99999,-0.00016342,-0.003863,0.00018208,0.99999,0.99998,-0.0048301,0.0038641,0.0048308,0.99999,-0.00016342,-0.003863,0.00018208,0.99999,1.8992,0.32663,31.341
-0.00096484,0.00010989,30.836,0.064252,0.001913,23.341,27,0,0,-0.022555,0,0,1.4028,0,0,0,1,-9.0389e-05,0,9.0389e-05,1,0,0,0,1,1,-9.0389e-05,0,9.0389e-05,1,0,0,0,1,0.65216,0.41573,31.352
-0.0010258,-3.427e-05,30.83,0.066544,0.0019226,23.336,28,-0.063404,0.061863,-0.20745,0.61244,0.066876,1.4028,-0.0021193,0.019406,-0.0022345,0.99998,0.0056402,0.0019832,-0.0056402,0.99998,2.3424e-05,-0.0019829,-3.461e-05,1,0.99998,0.0056402,0.0019832,-0.0056402,0.99998,2.3424e-05,-0.0019829,-3.461e-05,1,0.77085,0.41559,31.346
-0.0012222,-0.00022844,30.823,0.065401,-0.0026614,23.322,29,0.13699,0.23731,-0.19589,0.97653,0.3661,1.4028,0.011696,-0.031058,-0.024496,0.99996,0.0031121,0.0088716,-0.0031304,0.99999,0.002048,-0.0088657,-0.0020757,0.99996,0.99996,0.0031121,0.0088716,-0.0031304,0.99999,0.002048,-0.0088657,-0.0020757,0.99996,0.8894,0.4154,31.339
-0.0011594,-0.00040477,30.826,0.061411,-0.0052343,23.327,30,0.051555,-0.0074817,-0.12656,0.26997,-0.12479,1.4028,-0.0039596,-0.0085614,0.0072127,0.99997,0.00027221,0.0073804,-0.00032337,0.99998,0.0069309,-0.0073784,-0.0069331,0.99995,0.99997,0.00027221,0.0073804,-0.00032337,0.99998,0.0069309,-0.0073784,-0.0069331,0.99995,1.0082,0.41522,31.342
-0.0012034,-0.00027772,30.824,0.057073,-0.0022039,23.317,31,0.17797,0.060386,-0.27468,-0.40108,-0.41328,1.4028,0.0079237,-0.013804,0.016752,0.99995,0.004092,0.0089542,-0.0041163,0.99999,0.0026926,-0.0089436,-0.0027293,0.99996,0.99995,0.004092,0.0089542,-0.0041163,0.99999,0.0026926,-0.0089436,-0.0027293,0.99996,1.1269,0.41535,31.34
-0.0012143,-0.00019718,30.826,0.066399,-0.014685,23.329,32,0.14475,0.042145,-0.25162,0,0,1.4028,0,0,0,0.99996,0.0029472,0.0082548,-0.0029617,0.99999,0.0017502,-0.0082497,-0.0017746,0.99996,0.99996,0.0029472,0.0082548,-0.0029617,0.99999,0.0017502,-0.0082497,-0.0017746,0.99996,1.2457,0.41543,31.342
-0.0012496,-4.407e-05,30.821,0.060472,-0.0076023,23.321,33,0.13714,0.088557,-0.010319,0.042574,0.050487,1.4028,0.0016313,-0.00091517,-0.0019213,0.99996,0.0026221,0.0082517,-0.0026257,1,0.00042366,-0.0082508,-0.00044531,0.99997,0.99996,0.0026221,0.0082517,-0.0026257,1,0.00042366,-0.0082508,-0.00044531,0.99997,1.3644,0.41558,31.336
-0.0012616,1.6947e-05,30.823,0.05874,-0.0051032,23.323,34,0.20227,-0.0064247,-0.16943,0.52558,-0.66511,1.4028,-0.00045563,0.0044114,-0.0098012,0.99996,0.0021014,0.0085717,-0.002096,1,-0.00064431,-0.0085732,0.00062632,0.99996,0.99996,0.0021014,0.0085717,-0.002096,1,-0.00064431,-0.0085732,0.00062632,0.99996,1.4831,0.41564,31.339
-0.0012051,0.00020947,30.824,0.056478,-0.006196,23.325,35,0.073535,0.018131,-0.1535,0.49983,0.51959,1.4028,0.016517,-0.01577,-0.014668,0.99997,0.0022724,0.0080425,-0.002257,1,-0.0019239,-0.0080471,0.0019057,0.99997,0.99997,0.0022724,0.0080425,-0.002257,1,-0.0019239,-0.0080471,0.0019057,0.99997,1.6019,0.41583,31.339
-0.0012287,0.00015413,30.825,0.061378,0.0053506,23.326,36,-0.026265,0.07542,-0.37228,0.83735,0.14055,1.4028,0.010349,-0.0036961,0.015536,0.99996,0.0033273,0.0078348,-0.0033068,0.99999,-0.0026354,-0.0078443,0.0026094,0.99997,0.99996,0.0033273,0.0078348,-0.0033068,0.99999,-0.0026354,-0.0078443,0.0026094,0.99997,1.7207,0.41578,31.34
-0.0012669,0.00017623,30.828,0.055913,0.013966,23.323,37,-0.39458,-0.025214,0.2754,0,0,1.4028,0,0,0,0.99995,0.0047826,0.0091069,-0.0047542,0.99998,-0.0031339,-0.0091233,0.0030904,0.99995,0.99995,0.0047826,0.0091069,-0.0047542,0.99998,-0.0031339,-0.0091233,0.0030904,0.99995,1.8394,0.4158,31.344
-0.00098945,0.00010808,30.831,0.054775,0.0030351,23.337,38,0.24138,0.092563,0.0078678,1.0714,-1.0938,1.4028,0.034698,0.033989,-0.038312,1,0.00092341,0.0021222,-0.00091941,1,-0.0018836,-0.0021243,0.0018817,1,1,0.00092341,0.0021222,-0.00091941,1,-0.0018836,-0.0021243,0.0018817,1,1.9584,0.41573,31.346
-0.00092879,-0.0001692,30.836,0.056451,0.0060898,23.341,39,0,0,0.24107,0,0,1.4028,0,0,0,1,-0.0030411,0,0.0030411,1,0,0,0,1,1,-0.0030411,0,0.0030411,1,0,0,0,1,2.0772,0.41546,31.352
-0.00097669,-7.5665e-05,30.826,0.06081,0.01082,23.328,40,-0.11413,-0.01786,0.029824,5.992,-1.6145,19.895,-0.46194,-0.32319,0.025309,1,-0.0002345,0.0012378,0.00023354,1,0.00077529,-0.001238,-0.000775,1,1,-0.0002345,0.0012378,0.00023354,1,0.00077529,-0.001238,-0.000775,1,0.71152,0.47492,31.341
-0.0013087,-0.00018653,30.824,0.070729,0.0065168,23.325,41,0.0062897,0.20336,0.052883,1.4555,0.92013,19.895,-0.029022,0.046064,-0.10547,0.99998,-0.0018045,0.0063486,0.0017919,1,0.0019808,-0.0063522,-0.0019694,0.99998,0.99998,-0.0018045,0.0063486,0.0017919,1,0.0019808,-0.0063522,-0.0019694,0.99998,0.82994,0.47481,31.34
-0.0014171,0.00023722,30.825,0.063209,-0.0025021,23.328,42,0.10274,0.087291,0.061439,0.93093,0.18976,9.9473,0.1872,-0.16344,-0.08088,0.99994,0.008309,0.007444,-0.0083249,0.99996,0.0021058,-0.0074266,-0.0021677,0.99997,0.99994,0.008309,0.007444,-0.0083249,0.99996,0.0021058,-0.0074266,-0.0021677,0.99997,0.91894,0.47524,31.341
-0.0013969,-0.00071908,30.819,0.063973,-0.00096681,23.319,43,-0.063519,0.094365,0.064884,0.86342,0.86342,9.9473,0.027459,-0.027459,0.044772,0.99993,0.0086941,0.0074988,-0.0087249,0.99995,0.0040877,-0.0074633,-0.0041529,0.99996,0.99993,0.0086941,0.0074988,-0.0087249,0.99995,0.0040877,-0.0074633,-0.0041529,0.99996,0.97825,0.47428,31.335
-0.0012737,-0.00052468,30.822,0.061669,-0.0022244,23.319,44,0.2084,0.076011,0.035232,0.75247,0.75247,19.895,-0.023896,0.023896,0.061033,0.99998,0.00029215,0.0066293,-0.00033004,0.99998,0.0057148,-0.0066276,-0.0057168,0.99996,0.99998,0.00029215,0.0066293,-0.00033004,0.99998,0.0057148,-0.0066276,-0.0057168,0.99996,1.0675,0.47448,31.338
-0.0012816,-0.00030907,30.821,0.060387,-0.010506,23.317,45,0.080777,0.060263,-0.049755,1.1842,3.0156,19.895,-0.0029414,-0.13005,-0.081264,0.99998,-0.0011137,0.0064152,0.00109,0.99999,0.0036974,-0.0064193,-0.0036903,0.99997,0.99998,-0.0011137,0.0064152,0.00109,0.99999,0.0036974,-0.0064193,-0.0036903,0.99997,1.1862,0.47469,31.336
-0.0013268,-0.00016518,30.818,0.05455,-0.0026822,23.319,46,0.10191,-0.035263,-0.021772,3.0851,5.6535,19.895,0.17985,0.084919,-0.052905,0.99997,-0.00067265,0.0071017,0.00066386,1,0.0012402,-0.0071026,-0.0012355,0.99997,0.99997,-0.00067265,0.0071017,0.00066386,1,0.0012402,-0.0071026,-0.0012355,0.99997,1.3049,0.47483,31.333
-0.0013348,-4.9266e-05,30.823,0.057396,-0.0071498,23.325,47,0.096822,-0.070363,0.13989,5.0937,-1.4907,19.895,-0.046879,-0.23723,-0.12902,0.99998,-0.0009161,0.0069952,0.00091666,1,-7.6711e-05,-0.0069952,8.3122e-05,0.99998,0.99998,-0.0009161,0.0069952,0.00091666,1,-7.6711e-05,-0.0069952,8.3122e-05,0.99998,1.4237,0.47495,31.339
-0.0012369,-2.329e-05,30.823,0.052645,-0.001142,23.314,48,-0.0086205,-0.026685,0.083725,4.295,2.8592,9.9473,0.2805,-0.43656,0.15522,0.99998,0.00028538,0.0065998,-0.00028032,1,-0.00076833,-0.0066,0.00076646,0.99998,0.99998,0.00028538,0.0065998,-0.00028032,1,-0.00076833,-0.0066,0.00076646,0.99998,1.5635,0.49594,31.339
-0.0015296,8.5851e-05,30.824,0.058396,-0.00281,23.326,49,0.011337,-0.047392,-0.039162,-1.3622,-2.6625,9.9473,-0.2735,0.25944,-0.12879,0.99997,0.0027024,0.0073593,-0.0026925,1,-0.0013483,-0.007363,0.0013284,0.99997,0.99997,0.0027024,0.0073593,-0.0026925,1,-0.0013483,-0.007363,0.0013284,0.99997,1.5213,0.45412,31.339
-0.0013157,0.00024864,30.822,0.051658,-0.0021579,23.323,50,-0.092764,-0.01101,0.14414,1.2233,-0.45201,9.9473,-0.014275,-0.02938,0.016849,0.99998,-0.00085251,0.0063549,0.00086344,1,-0.0017172,-0.0063539,0.0017227,0.99998,0.99998,-0.00085251,0.0063549,0.00086344,1,-0.0017172,-0.0063539,0.0017227,0.99998,1.6315,0.47525,31.338
-0.0012161,0.00024434,30.819,0.060074,0.016453,23.319,51,-0.086213,-0.050899,-0.10747,12.225,0,9.9473,0,1.2329,0.58379,0.99998,-0.0028793,0.0063325,0.0028972,0.99999,-0.0028222,-0.0063241,0.0028405,0.99998,0.99998,-0.0028793,0.0063325,0.0028972,0.99999,-0.0028222,-0.0063241,0.0028405,0.99998,1.6909,0.47524,31.335
-0.0013658,0.00010601,30.819,0.048431,-0.0067308,23.319,52,0.0016994,-0.083753,0.087728,-1.1602,2.1987,19.895,0.12378,0.15712,0.19678,0.99998,-0.0016078,0.0066857,0.0016184,1,-0.0015804,-0.006683,0.0015911,0.99998,0.99998,-0.0016078,0.0066857,0.0016184,1,-0.0015804,-0.006683,0.0015911,0.99998,1.7799,0.47511,31.334
-0.0016499,0.00032045,30.832,0.062702,0.0067592,23.337,53,0.054472,0.0017839,0.16282,0.38691,-0.65162,9.9473,0.044989,-0.012368,0.023131,0.99995,-8.7018e-05,0.0099842,0.00011373,1,-0.0026747,-0.0099837,0.0026757,0.99995,0.99995,-8.7018e-05,0.0099842,0.00011373,1,-0.0026747,-0.0099837,0.0026757,0.99995,1.8774,0.49628,31.347
-0.0011869,0.00016803,30.83,0.046387,0.0094914,23.323,54,0.013836,-0.11407,0.011073,0,0,9.9473,0,0,0,0.99999,0.000354,0.0047579,-0.00034261,1,-0.0023947,-0.0047589,0.0023931,0.99999,0.99999,0.000354,0.0047579,-0.00034261,1,-0.0023947,-0.0047589,0.0023931,0.99999,1.9198,0.4542,31.346
-0.00092253,4.2703e-05,30.83,0.063518,-0.0038641,23.333,55,-0.0076314,0.0071302,-0.031351,1.5184,2.2645,19.895,-0.15116,-0.030145,-0.04103,1,-0.00062868,0.00239,0.00062763,1,0.00043978,-0.0023903,-0.00043828,1,1,-0.00062868,0.00239,0.00062763,1,0.00043978,-0.0023903,-0.00043828,1,2.0178,0.47504,31.346
-0.00095078,0.00011666,30.836,0.051196,-0.0064768,23.341,56,0,0,0.3792,0,0,1.4028,0,0,0,1,-0.00090651,0,0.00090651,1,0,0,0,1,1,-0.00090651,0,0.00090651,1,0,0,0,1,0.53342,0.53449,31.352
-0.00096195,-2.43e-05,30.829,0.060215,0.0051294,23.326,57,-0.076898,0.074855,0.039047,-0.028196,-0.12927,1.4028,0.0040912,-0.0010223,-0.0031789,1,0.0026994,0.00066203,-0.0026994,1,4.9187e-05,-0.000662,-5.0975e-05,1,1,0.0026994,0.00066203,-0.0026994,1,4.9187e-05,-0.000662,-5.0975e-05,1,0.65216,0.53435,31.345
-0.0011208,-0.00027556,30.825,0.056412,0.016361,23.325,58,0.0075891,0.2924,0.25127,0.33827,0.12267,1.4028,0.062318,-0.069157,-0.030486,0.99997,-0.0032177,0.0063184,0.0032008,0.99999,0.002688,-0.0063265,-0.0026677,0.99998,0.99997,-0.0032177,0.0063184,0.0032008,0.99999,0.002688,-0.0063265,-0.0026677,0.99998,0.77075,0.5341,31.34
-0.0013016,-0.00029327,30.825,0.063394,-0.0018957,23.326,59,0.14095,0.14123,-0.14172,0.041947,-0.49587,1.4028,0.0030818,-0.012124,0.018843,0.99993,-0.00039158,0.011827,0.00035167,0.99999,0.0033762,-0.011828,-0.0033718,0.99992,0.99993,-0.00039158,0.011827,0.00035167,0.99999,0.0033762,-0.011828,-0.0033718,0.99992,0.88932,0.53408,31.34
-0.0012545,-0.00031571,30.824,0.055968,-0.0163,23.326,60,0.48391,-0.065991,0.076867,0,0,1.4028,0,0,0,0.99993,-0.0043793,0.010987,0.0043405,0.99998,0.0035556,-0.011002,-0.0035076,0.99993,0.99993,-0.0043793,0.010987,0.0043405,0.99998,0.0035556,-0.011002,-0.0035076,0.99993,1.0081,0.53406,31.34
-0.0011557,-0.00041788,30.827,0.06334,-0.0018249,23.326,61,0.12273,0.25015,-0.062191,0.46294,-0.29068,1.4028,-0.002458,-0.0082502,0.0071182,0.99996,0.0033776,0.0076731,-0.0034296,0.99997,0.0067792,-0.0076495,-0.0068053,0.99995,0.99996,0.0033776,0.0076731,-0.0034296,0.99997,0.0067792,-0.0076495,-0.0068053,0.99995,1.127,0.53396,31.343
-0.0012804,-0.00022803,30.821,0.059774,-0.0090043,23.322,62,0.23202,0.026978,0.019227,0.22398,-0.061478,1.4028,0.0026127,-0.003267,0.00042112,0.99995,0.002332,0.0096566,-0.0023719,0.99999,0.0041254,-0.0096474,-0.0041481,0.99994,0.99995,0.002332,0.0096566,-0.0023719,0.99999,0.0041254,-0.0096474,-0.0041481,0.99994,1.2456,0.53415,31.337
-0.0013154,-0.00013684,30.824,0.05579,-0.0065,23.326,63,-0.0061092,-0.10863,-0.29772,0,0,1.4028,0,0,0,0.99993,0.0043935,0.010692,-0.0044115,0.99999,0.0016673,-0.010685,-0.0017144,0.99994,0.99993,0.0043935,0.010692,-0.0044115,0.99999,0.0016673,-0.010685,-0.0017144,0.99994,1.3643,0.53424,31.339
-0.001316,1.2341e-05,30.826,0.050128,-0.0084983,23.33,64,0.16675,-0.15775,-0.14423,0.1947,0.43025,1.4028,0.013177,-0.0047647,0.035558,0.99994,0.0036517,0.010401,-0.0036294,0.99999,-0.0021561,-0.01041,0.0021183,0.99994,0.99994,0.0036517,0.010401,-0.0036294,0.99999,-0.0021561,-0.01041,0.0021183,0.99994,1.4831,0.53439,31.342
-0.0013468,0.00010545,30.82,0.055682,-0.0059014,23.319,65,0.075422,0.0062196,-0.3056,-0.31205,0.76202,1.4028,0.023992,0.009524,0.040693,0.99991,0.0067902,0.011463,-0.006773,0.99998,-0.0015378,-0.011473,0.00146,0.99993,0.99991,0.0067902,0.011463,-0.006773,0.99998,-0.0015378,-0.011473,0.00146,0.99993,1.6018,0.53448,31.336
-0.001242,-1.0758e-05,30.822,0.056953,-0.0030648,23.321,66,0.055449,-0.026689,-0.56677,0.10254,0.0015527,1.4028,4.9251e-05,-0.0032526,-2.353e-07,0.99997,0.0014752,0.0080026,-0.0014767,1,0.00018231,-0.0080028,-0.00019412,0.99997,0.99997,0.0014752,0.0080026,-0.0014767,1,0.00018231,-0.0080028,-0.00019412,0.99997,1.7206,0.53436,31.338
-0.001268,-2.1858e-05,30.821,0.048473,0.0048772,23.319,67,-0.028818,-0.35226,-0.09934,-0.68549,0.18418,1.4028,-0.018345,-0.027586,0.074624,0.99996,0.0024223,0.0087838,-0.0024265,1,0.00046106,-0.0087836,-0.00048235,0.99996,0.99996,0.0024223,0.0087838,-0.0024265,1,0.00046106,-0.0087836,-0.00048235,0.99996,1.8394,0.53435,31.337
-0.0011462,0.00013032,30.829,0.054904,0.0033052,23.329,68,-0.35965,0.36292,-0.54302,0,0,1.4028,0,0,0,0.99998,0.00084923,0.0055354,-0.00083722,1,-0.00217,-0.0055383,0.0021653,0.99998,0.99998,0.00084923,0.0055354,-0.00083722,1,-0.00217,-0.0055383,0.0021653,0.99998,1.9582,0.53451,31.344
