"DISPL:0","DISPL:1","DISPL:2","LINVEL:0","LINVEL:1","LINVEL:2","NUMBER","ANGVEL:0","ANGVEL:1","ANGVEL:2","FORCE:0","FORCE:1","FORCE:2","TORQUE:0","TORQUE:1","TORQUE:2","ORIENT:0","ORIENT:1","ORIENT:2","ORIENT:3","ORIENT:4","ORIENT:5","ORIENT:6","ORIENT:7","ORIENT:8","ORIENT1:0","ORIENT1:1","ORIENT1:2","ORIENT2:0","ORIENT2:1","ORIENT2:2","ORIENT3:0","ORIENT3:1","ORIENT3:2","Points:0","Points:1","Points:2"
-0.0010913,-0.00023735,30.831,0.04876,0.0070726,23.337,718,0.036653,0.10102,0.00027419,0.68662,0.9213,2.8351,0.065808,-0.049046,0,1,0.00019231,0.00051415,-0.0001919,1,-0.00079618,-0.0005143,0.00079609,1,1,0.00019231,0.00051415,-0.0001919,1,-0.00079618,-0.0005143,0.00079609,1,0.88953,0.29664,31.45
-0.00084166,-0.00011956,30.833,0.055898,-0.0014867,23.341,719,-0.015086,-0.048995,0.076497,-0.16775,4.2148,1.4028,0.096114,-0.033174,0.0066592,0.99999,0.0028431,-0.0019037,-0.0028396,0.99999,0.0018286,0.0019088,-0.0018232,1,0.99999,0.0028431,-0.0019037,-0.0028396,0.99999,0.0018286,0.0019088,-0.0018232,1,1.0085,0.29676,31.555
-0.0012402,-2.1967e-05,30.831,0.033208,0.0060096,23.335,720,-0.33182,0.20585,-0.0029518,5.0369,1.8532,2.8351,-0.13237,0.35978,0,1,-0.00030765,-0.00076192,0.00030917,1,0.0019926,0.0007613,-0.0019929,1,1,-0.00030765,-0.00076192,0.00030917,1,0.0019926,0.0007613,-0.0019929,1,1.0081,0.29685,31.45
-0.0011039,0.00010975,30.832,0.051634,-0.0047198,23.337,721,0.2078,-0.12165,-0.10325,-0.23256,-2.2237,1.4028,0.035124,-0.0078961,0.095908,0.99994,0.010516,0.0020564,-0.01052,0.99994,0.0018815,-0.0020362,-0.001903,1,0.99994,0.010516,0.0020564,-0.01052,0.99994,0.0018815,-0.0020362,-0.001903,1,1.127,0.29698,31.554
-0.00097385,0.00046676,30.828,0.020438,-0.0052931,23.33,722,-0.045154,0.0033961,0.00019723,0.19508,-0.13149,2.8351,-0.088676,-0.014639,0,1,0.00058553,0.00097776,-0.00058549,1,-4.426e-05,-0.00097778,4.3687e-05,1,1,0.00058553,0.00097776,-0.00058549,1,-4.426e-05,-0.00097778,4.3687e-05,1,1.1272,0.29734,31.447
-0.00074459,-6.1945e-05,30.832,0.061684,0.00043316,23.34,723,0.17864,-0.065482,0.16527,-0.18623,-0.022648,1.4028,0.00071813,-0.0059069,-3.238e-05,1,-0.00094258,-0.0017301,0.00094703,1,0.0025763,0.0017278,-0.0025779,1,1,-0.00094258,-0.0017301,0.00094703,1,0.0025763,0.0017278,-0.0025779,1,1.2461,0.29681,31.554
-0.00080002,5.9197e-05,30.832,0.039204,0.012113,23.336,724,-0.02349,0.060477,-0.00048145,0,0,2.8351,0,0,0,1,-0.00025112,-0.0020764,0.00025316,1,0.00098164,0.0020761,-0.00098217,1,1,-0.00025112,-0.0020764,0.00025316,1,0.00098164,0.0020761,-0.00098217,1,1.2461,0.29693,31.45
-0.00092145,-6.6591e-05,30.832,0.049019,-0.0046446,23.333,725,0.058711,0.11329,0.33855,0,0,1.4028,0,0,0,0.99999,0.0037538,-0.0021069,-0.0037493,0.99999,0.0021497,0.0021151,-0.0021418,1,0.99999,0.0037538,-0.0021069,-0.0037493,0.99999,0.0021497,0.0021151,-0.0021418,1,1.3647,0.29681,31.554
-0.001167,0.00018467,30.831,0.040422,-0.0035272,23.338,726,-0.021979,0.032955,0.00010867,0,0,2.8351,0,0,0,1,1.3031e-05,0.00010492,-1.296e-05,1,-0.00067069,-0.00010493,0.00067069,1,1,1.3031e-05,0.00010492,-1.296e-05,1,-0.00067069,-0.00010493,0.00067069,1,1.3645,0.29706,31.45
-0.00091422,-9.8102e-05,30.83,0.048071,0.0019916,23.325,727,0.1064,0.12876,0.23936,-0.83217,0.96375,1.4028,-0.026391,-0.030575,-0.027778,0.99999,0.0044254,-0.0024763,-0.0044192,0.99999,0.0024912,0.0024875,-0.0024802,0.99999,0.99999,0.0044254,-0.0024763,-0.0044192,0.99999,0.0024912,0.0024875,-0.0024802,0.99999,1.4835,0.29678,31.552
-0.0010176,-0.00011837,30.83,0.047548,-0.00055569,23.335,728,-0.062995,-0.29972,0.0003815,6.8481,1.1757,2.8351,0.083981,-0.48916,0,0.99999,0.00018352,-0.0033705,-0.00018017,1,0.00099431,0.0033707,-0.0009937,0.99999,0.99999,0.00018352,-0.0033705,-0.00018017,1,0.00099431,0.0033707,-0.0009937,0.99999,1.4834,0.29676,31.449
-0.00093955,9.6271e-05,30.832,0.050758,0.0081154,23.339,729,-0.067813,-0.028287,0.36397,0.027196,-0.24799,1.4028,0.0046471,-0.0023564,0.0016838,0.99997,0.0074829,-0.00052246,-0.0074818,0.99997,0.0019489,0.00053728,-0.001945,1,0.99997,0.0074829,-0.00052246,-0.0074818,0.99997,0.0019489,0.00053728,-0.001945,1,1.6022,0.29697,31.554
-0.0012147,0.00010108,30.832,0.043188,0.0045571,23.334,730,0.21872,-0.4066,-0.0017381,0.023259,0.0082551,2.8351,0.00058966,-0.0016614,0,1,0.00023413,0.00025599,-0.00023392,1,-0.00082249,-0.00025618,0.00082243,1,1,0.00023413,0.00025599,-0.00023392,1,-0.00082249,-0.00025618,0.00082243,1,1.6019,0.29698,31.45
-0.00066023,3.7486e-05,30.834,0.047084,-0.0019518,23.338,731,0.1532,-0.026664,0.21402,0.071179,0.21089,1.4028,0.0066795,-0.002248,0.024219,0.99999,-0.0042534,-0.0011866,0.004251,0.99999,-0.0019893,0.0011954,0.0019842,1,0.99999,-0.0042534,-0.0011866,0.004251,0.99999,-0.0019893,0.0011954,0.0019842,1,1.7212,0.29691,31.556
-0.00085826,-0.00029875,30.831,0.049219,0.007244,23.336,732,0.031469,-0.028998,-0.00030755,0.6756,0.58149,2.8351,-0.032065,0.045302,0,1,5.093e-05,0.001063,-4.9624e-05,1,-0.0012287,-0.001063,0.0012287,1,1,5.093e-05,0.001063,-4.9624e-05,1,-0.0012287,-0.001063,0.0012287,1,1.721,0.29658,31.45
-0.00097036,-6.0063e-05,30.832,0.045859,-7.3438e-05,23.335,733,0.20621,-0.16842,0.029747,0,0,1.4028,0,0,0,0.99997,0.0080018,0.0001934,-0.0080011,0.99996,-0.0031897,-0.00021895,0.003188,0.99999,0.99997,0.0080018,0.0001934,-0.0080011,0.99996,-0.0031897,-0.00021895,0.003188,0.99999,1.8396,0.29681,31.554
-0.0010939,-3.4925e-05,30.83,0.048707,-0.0048619,23.336,734,0.052357,-0.09248,0.00015419,0,0,2.8351,0,0,0,1,-7.701e-05,0.00020883,7.6907e-05,1,0.00049273,-0.00020886,-0.00049271,1,1,-7.701e-05,0.00020883,7.6907e-05,1,0.00049273,-0.00020886,-0.00049271,1,1.8395,0.29684,31.449
-0.0010628,-0.00036587,30.836,0.065938,0.0088958,23.341,735,0,0,0.06693,0,0,1.4028,0,0,0,0.99999,-0.0050128,0,0.0050128,0.99999,0,0,0,1,0.99999,-0.0050128,0,0.0050128,0.99999,0,0,0,1,1.9583,0.29651,31.558
-0.0011665,-0.00026045,30.836,0.062165,0.0021723,23.341,736,0,0,0,0,0,2.8351,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1.9582,0.29661,31.455
-0.00092358,-5.8062e-05,30.831,0.051136,-0.0025348,23.333,737,0.049743,-0.1376,0.096141,7.579,4.4747,19.895,-0.033983,0.025595,0.14588,1,-0.0010419,-0.0014887,0.0010463,0.99999,0.002993,0.0014855,-0.0029946,0.99999,1,-0.0010419,-0.0014887,0.0010463,0.99999,0.002993,0.0014855,-0.0029946,0.99999,0.83033,0.35619,31.553
-0.0010507,-0.00032671,30.829,0.054427,-0.0020641,23.331,738,0.094818,-0.24798,-0.12632,-5.7032,5.5542,19.895,-0.22641,-0.28358,-0.19494,0.99999,0.0020141,-0.0030589,-0.0020068,1,0.0023752,0.0030636,-0.002369,0.99999,0.99999,0.0020141,-0.0030589,-0.0020068,1,0.0023752,0.0030636,-0.002369,0.99999,0.94895,0.35592,31.551
-0.0012615,-0.00025332,30.827,0.047576,-0.0033173,23.325,739,0.079306,-0.14668,0.053786,1.4822,-4.4018,19.895,0.19721,-0.1495,-0.33493,0.99999,0.0042005,-0.00044068,-0.0041986,0.99998,0.0042158,0.00045827,-0.0042139,0.99999,0.99999,0.0042005,-0.00044068,-0.0041986,0.99998,0.0042158,0.00045827,-0.0042139,0.99999,1.0675,0.356,31.549
-0.002126,-0.00015454,30.831,0.046995,-0.008732,23.34,740,0.13401,-0.03632,-0.14654,-0.98572,8.3072,9.9473,-0.26193,-0.029403,-0.18471,0.99997,0.0047433,0.0068077,-0.0047874,0.99997,0.0064793,-0.0067772,-0.0065116,0.99996,0.99997,0.0047433,0.0068077,-0.0047874,0.99997,0.0064793,-0.0067772,-0.0065116,0.99996,1.1557,0.3561,31.554
-0.00075695,-0.00036835,30.83,0.057468,-0.0038043,23.326,741,0.057306,0.045583,-0.10638,3.7219,0,9.9473,0,-0.18701,-0.089108,0.99997,0.0048591,-0.0064676,-0.0048008,0.99995,0.0089996,0.0065113,-0.0089683,0.99994,0.99997,0.0048591,-0.0064676,-0.0048008,0.99995,0.0089996,0.0065113,-0.0089683,0.99994,1.2164,0.35588,31.552
-0.0010995,-0.00016384,30.829,0.043108,-0.0087252,23.333,742,0.17376,-0.24038,0.10215,1.9729,-1.9393,19.895,-0.2001,-0.17368,0.10628,0.99998,0.0036332,-0.0044227,-0.0036104,0.99998,0.0051637,0.0044415,-0.0051477,0.99998,0.99998,0.0036332,-0.0044227,-0.0036104,0.99998,0.0051637,0.0044415,-0.0051477,0.99998,1.3052,0.35609,31.551
-0.001125,-0.00012067,30.833,0.045028,0.00022866,23.337,743,0.20307,-0.22237,0.095419,13.275,2.1276,19.895,-0.21959,0.11111,0.52185,1,0.0022066,-0.001262,-0.0022022,0.99999,0.0035436,0.0012697,-0.0035408,0.99999,1,0.0022066,-0.001262,-0.0022022,0.99999,0.0035436,0.0012697,-0.0035408,0.99999,1.4239,0.35613,31.555
-0.0012982,-1.8113e-05,30.833,0.039552,0.0079385,23.339,744,0.16073,-0.28286,0.094178,0,0,9.9473,0,0,0,0.99998,0.0053136,-0.0015838,-0.0053067,0.99998,0.0043413,0.0016051,-0.0043328,0.99999,0.99998,0.0053136,-0.0015838,-0.0053067,0.99998,0.0043413,0.0016051,-0.0043328,0.99999,1.5215,0.3772,31.555
-0.0011019,-3.8511e-07,30.833,0.033531,0.0026379,23.337,745,0.090233,-0.16888,0.55308,0,0,9.9473,0,0,0,0.99999,0.0044192,-0.0024249,-0.0044104,0.99998,0.0036161,0.00244,-0.0036054,0.99999,0.99999,0.0044192,-0.0024249,-0.0044104,0.99998,0.0036161,0.00244,-0.0036054,0.99999,1.5636,0.33529,31.555
-0.0010118,0.0004655,30.833,0.036423,0.0052808,23.336,746,0.12156,-0.25655,0.086461,15.764,0,19.895,0,-0.50243,0.90315,0.99999,0.0020051,-0.0044159,-0.0019933,0.99999,0.0026572,0.004421,-0.0026483,0.99999,0.99999,0.0020051,-0.0044159,-0.0019933,0.99999,0.0026572,0.004421,-0.0026483,0.99999,1.6615,0.35672,31.555
-0.0019806,0.0010703,30.829,0.033022,0.00059868,23.341,747,0.070619,-0.11206,-0.095407,0.40794,-9.5796,9.9473,0.75335,-0.012914,0.2369,0.9999,0.01139,-0.0078886,-0.01134,0.99992,0.0062705,0.0079583,-0.0061805,0.99995,0.9999,0.01139,-0.0078886,-0.01134,0.99992,0.0062705,0.0079583,-0.0061805,0.99995,1.7583,0.37828,31.551
-0.001546,-0.00048726,30.83,0.050493,0.010327,23.333,748,-0.046204,-0.37934,-0.28192,1.0639,-1.0639,9.9473,0.033538,0.033538,-0.085768,0.99988,0.015464,-0.0012275,-0.015468,0.99988,-0.002819,0.0011837,0.0028376,1,0.99988,0.015464,-0.0012275,-0.015468,0.99988,-0.002819,0.0011837,0.0028376,1,1.8007,0.3348,31.552
-0.0017329,0.00051922,30.828,0.049194,0.0076548,23.329,749,0.066043,-0.11611,0.12116,-0.4768,0.37738,9.9473,0.11058,-0.097228,-0.08402,0.99971,0.02389,0.00078452,-0.023888,0.99971,-0.0029395,-0.00085452,0.00292,1,0.99971,0.02389,0.00078452,-0.023888,0.99971,-0.0029395,-0.00085452,0.00292,1,1.8686,0.35677,31.55
-0.0016603,-0.00089835,30.832,0.05752,-0.0033575,23.337,750,-0.0066405,-0.10115,0.25592,0.44174,0,9.9473,0,-0.045669,-0.020712,0.99967,0.025777,0.00073827,-0.025774,0.99966,-0.0044498,-0.0008525,0.0044293,0.99999,0.99967,0.025777,0.00073827,-0.025774,0.99966,-0.0044498,-0.0008525,0.0044293,0.99999,1.928,0.35535,31.554
-0.001021,0.00015599,30.836,0.048353,0.009511,23.341,751,0,0,-8.1278e-05,0.37752,-0.083491,1.4028,0,0,-5.4207e-05,1,-3.1565e-08,0,3.1565e-08,1,0,0,0,1,1,-3.1565e-08,0,3.1565e-08,1,0,0,0,1,0.6521,0.41578,31.558
-0.001217,-5.905e-05,30.836,0.0544,0.0053494,23.341,752,0,0,0,0,0,2.8351,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.65191,0.41557,31.455
-0.0010169,-9.991e-05,30.831,0.054156,-0.00012003,23.344,753,0.097,-0.34711,0.029622,1.3003,-1.3003,1.4028,0.041333,0.041333,-0.043212,0.99999,0.0043574,0.00066736,-0.0043596,0.99998,0.0034127,-0.00065246,-0.0034156,0.99999,0.99999,0.0043574,0.00066736,-0.0043596,0.99998,0.0034127,-0.00065246,-0.0034156,0.99999,0.77086,0.41553,31.553
-0.00090348,8.5009e-05,30.83,0.056703,0.0093965,23.33,754,-0.026354,-0.028416,0.00031295,0,0,2.8351,0,0,0,1,0.00013111,-0.0015303,-0.00012516,0.99999,0.003893,0.0015308,-0.0038928,0.99999,1,0.00013111,-0.0015303,-0.00012516,0.99999,0.003893,0.0015308,-0.0038928,0.99999,0.77097,0.41571,31.449
-0.0011331,-0.00047501,30.831,0.046569,0.010168,23.333,755,0.18428,-0.19672,0.19805,0.90788,0.99329,1.4028,0.0051338,0.004607,-0.018208,0.99998,-0.0032757,-0.0052001,0.0032989,0.99998,0.0044643,0.0051854,-0.0044814,0.99998,0.99998,-0.0032757,-0.0052001,0.0032989,0.99998,0.0044643,0.0051854,-0.0044814,0.99998,0.88949,0.41515,31.554
-0.001501,-0.00025452,30.83,0.038402,0.0072423,23.335,756,-0.57289,-0.13296,0.003375,0.93951,0.74233,2.8351,-0.053024,0.067108,0,1,2.0877e-05,0.00046876,-2.2603e-05,0.99999,0.0036817,-0.00046869,-0.0036817,0.99999,1,2.0877e-05,0.00046876,-2.2603e-05,0.99999,0.0036817,-0.00046869,-0.0036817,0.99999,0.88912,0.41537,31.449
-0.0015281,-0.00050967,30.829,0.034586,-0.0084307,23.332,757,0.013697,-0.37123,0.48925,0.30686,0.30686,1.4028,0.0096879,-0.0096879,-0.010323,1,0.0019821,-0.0019798,-0.0019684,0.99997,0.0069085,0.0019931,-0.0069046,0.99997,1,0.0019821,-0.0019798,-0.0019684,0.99997,0.0069085,0.0019931,-0.0069046,0.99997,1.0078,0.41512,31.551
-0.001417,-7.7162e-05,30.827,0.040019,-0.018608,23.328,758,-0.084984,-0.080828,0.00055821,0,0,2.8351,0,0,0,1,-0.00010014,0.0026199,0.00010329,1,-0.0012034,-0.0026198,0.0012036,1,1,-0.00010014,0.0026199,0.00010329,1,-0.0012034,-0.0026198,0.0012036,1,1.008,0.41555,31.446
-0.001692,-0.00055012,30.832,0.043313,-0.00032556,23.338,759,0.18971,-0.14456,0.22509,0.23964,0.18294,1.4028,-0.0021645,6.2375e-05,0.026131,0.99998,-0.0062884,-7.0983e-05,0.0062888,0.99993,0.010133,6.7842e-06,-0.010133,0.99995,0.99998,-0.0062884,-7.0983e-05,0.0062888,0.99993,0.010133,6.7842e-06,-0.010133,0.99995,1.1264,0.41507,31.555
-0.0018076,0.00016519,30.828,0.018446,-0.031147,23.328,760,-0.087891,-0.091079,0.0013429,1.2855,-1.3777,2.8351,0.039626,0.020945,0,1,0.00040971,0.0010715,-0.00041215,1,0.0022777,-0.0010706,-0.0022781,1,1,0.00040971,0.0010715,-0.00041215,1,0.0022777,-0.0010706,-0.0022781,1,1.1263,0.41579,31.447
-0.0013438,-0.00040747,30.828,0.04055,-0.011667,23.325,761,0.11876,-0.23084,0.057144,0,0,1.4028,0,0,0,0.99996,0.0066577,-0.0067332,-0.0065786,0.99991,0.011703,0.0068101,-0.011658,0.99991,0.99996,0.0066577,-0.0067332,-0.0065786,0.99991,0.011703,0.0068101,-0.011658,0.99991,1.2455,0.41522,31.55
-0.001502,0.00044576,30.827,0.055525,-0.012869,23.329,762,-0.030479,-0.11191,0.0013319,-0.018144,0.16629,2.8351,0.011878,0.001296,0,1,0.00039302,0.00021641,-0.00039358,1,0.0026143,-0.00021538,-0.0026144,1,1,0.00039302,0.00021641,-0.00039358,1,0.0026143,-0.00021538,-0.0026144,1,1.2454,0.41607,31.445
-0.0012446,-8.1754e-05,30.83,0.03627,-0.0076738,23.335,763,0.33429,-0.26286,0.26021,0,0,1.4028,0,0,0,0.99996,-0.0031019,-0.0083912,0.0031461,0.99998,0.0052518,0.0083742,-0.005278,0.99995,0.99996,-0.0031019,-0.0083912,0.0031461,0.99998,0.0052518,0.0083742,-0.005278,0.99995,1.3644,0.41554,31.553
-0.0013592,5.4935e-05,30.828,0.04281,0.015746,23.329,764,0.027813,-0.19493,-0.0025644,0,0,2.8351,0,0,0,1,-0.00027473,-0.001023,0.00027155,1,-0.0031009,0.0010238,0.0031006,0.99999,1,-0.00027473,-0.001023,0.00027155,1,-0.0031009,0.0010238,0.0031006,0.99999,1.3643,0.41568,31.446
-0.0014403,-0.00016346,30.831,0.035349,0.0056422,23.335,765,-0.19312,-0.44485,0.049105,0,0,1.4028,0,0,0,0.99999,0.0014734,-0.0048478,-0.0014546,0.99999,0.0038957,0.004853,-0.0038886,0.99998,0.99999,0.0014734,-0.0048478,-0.0014546,0.99999,0.0038957,0.004853,-0.0038886,0.99998,1.4829,0.41546,31.553
-0.0015197,-0.00021219,30.83,0.043105,0.012114,23.333,766,-0.037155,-0.021721,0.0005791,0,0,2.8351,0,0,0,1,-9.5993e-05,0.002867,9.2884e-05,1,0.0010843,-0.0028671,-0.0010841,1,1,-9.5993e-05,0.002867,9.2884e-05,1,0.0010843,-0.0028671,-0.0010841,1,1.4829,0.41541,31.449
-0.0015978,0.00051537,30.832,0.020863,0.0049732,23.337,767,0.14493,-0.18303,-0.28169,-0.11063,-0.13942,1.4028,0.0033174,-0.0028066,-3.8775e-05,0.99987,0.014425,-0.0073819,-0.014389,0.99988,0.0048661,0.0074509,-0.0047592,0.99996,0.99987,0.014425,-0.0073819,-0.014389,0.99988,0.0048661,0.0074509,-0.0047592,0.99996,1.6015,0.41614,31.554
-0.001673,0.00023991,30.829,0.0041584,0.013015,23.331,768,-0.13968,0.022817,0.0030603,0.0011369,0.045588,2.8351,0.00076854,0.0015007,0,0.99999,0.00088908,0.0045226,-0.00087805,1,-0.0024399,-0.0045247,0.0024359,0.99999,0.99999,0.00088908,0.0045226,-0.00087805,1,-0.0024399,-0.0045247,0.0024359,0.99999,1.6014,0.41586,31.448
-0.0015431,0.00012803,30.831,0.02701,-0.0013962,23.337,769,0.042466,-0.41651,0.3213,-2.4024,-2.3889,1.4028,0.075776,-0.076204,-0.00016923,0.99999,0.001793,-0.0048546,-0.0018049,1,-0.0024551,0.0048496,0.0024638,0.99999,0.99999,0.001793,-0.0048546,-0.0018049,1,-0.0024551,0.0048496,0.0024638,0.99999,1.7203,0.41575,31.553
-0.001498,-0.00019613,30.83,0.046293,0.0041155,23.333,770,0.057798,-0.13745,-0.0004806,0,0,2.8351,0,0,0,1,-0.0001385,-0.00052766,0.00013797,1,-0.0010073,0.0005278,0.0010072,1,1,-0.0001385,-0.00052766,0.00013797,1,-0.0010073,0.0005278,0.0010072,1,1.7204,0.41543,31.449
-0.0023952,-0.00024735,30.832,0.041822,0.00031667,23.337,771,-0.12418,-0.10836,0.621,-0.83052,1.2974,1.4028,-0.026411,-0.041162,0.00026659,1,0.00047728,-0.00026326,-0.00047778,1,-0.0018951,0.00026282,0.0018952,1,1,0.00047728,-0.00026326,-0.00047778,1,-0.0018951,0.00026282,0.0018952,1,1.8382,0.41538,31.554
-0.0019638,-0.00029799,30.83,0.053417,-0.034798,23.333,772,0.11663,-0.5124,0.0055829,0,0,2.8351,0,0,0,0.99999,0.00077922,0.0034393,-0.00079033,0.99999,0.0032302,-0.0034368,-0.0032329,0.99999,0.99999,0.00077922,0.0034393,-0.00079033,0.99999,0.0032302,-0.0034368,-0.0032329,0.99999,1.8387,0.41533,31.449
-0.0018478,0.00062083,30.832,0.035104,0.006883,23.335,773,-0.25791,-0.60759,0.33379,-6.9755,9.9795,1.4028,-0.31654,-0.22126,-0.0005144,0.99992,0.011378,0.0051499,-0.011351,0.99992,-0.0053847,-0.0052106,0.0053259,0.99997,0.99992,0.011378,0.0051499,-0.011351,0.99992,-0.0053847,-0.0052106,0.0053259,0.99997,1.9575,0.41625,31.554
-0.001406,-3.1269e-05,30.831,0.050092,0.016146,23.335,774,-0.049884,-0.0084583,0.00037014,0,0,2.8351,0,0,0,1,0.00021199,0.0022004,-0.00020506,1,-0.0031482,-0.0022011,0.0031477,0.99999,1,0.00021199,0.0022004,-0.00020506,1,-0.0031482,-0.0022011,0.0031477,0.99999,1.958,0.41559,31.45
-0.0011249,-0.00032983,30.836,0.042887,-0.0019633,23.341,775,0,0,0.39335,0.070139,-0.070139,1.4028,0,0,0.0023396,1,-0.0020947,0,0.0020947,1,0,0,0,1,1,-0.0020947,0,0.0020947,1,0,0,0,1,2.077,0.4153,31.558
-0.0011972,-0.00027835,30.836,0.057381,0.0037112,23.341,776,0,0,0,0,0,2.8351,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2.0769,0.41535,31.455
-0.0016722,5.4568e-05,30.832,0.0763,0.01842,23.335,777,-0.13491,-0.15373,0.4353,0.91262,4.1071,9.9473,-0.16953,0.26986,0.2843,0.99999,-0.004611,0.00010476,0.0046106,0.99998,0.0038845,-0.00012239,-0.003884,0.99999,0.99999,-0.004611,0.00010476,0.0046106,0.99998,0.0038845,-0.00012239,-0.003884,0.99999,0.68986,0.49602,31.554
-0.0010458,-0.00021507,30.832,0.040073,0.0020833,23.338,778,0.0063787,-0.25202,-0.12556,0,0,9.9473,0,0,0,1,0.0021839,-0.0016761,-0.0021735,0.99998,0.0062069,0.001689,-0.0062033,0.99998,1,0.0021839,-0.0016761,-0.0021735,0.99998,0.0062069,0.001689,-0.0062033,0.99998,0.73242,0.45382,31.554
-0.0014066,0.00033582,30.832,0.041373,-0.0048074,23.334,779,0.24127,-0.31231,0.23749,3.943,0.55272,9.9473,0.18658,0.022274,-0.12266,0.99989,0.014233,-0.003798,-0.014221,0.99989,0.0030192,0.0038393,-0.0029648,0.99999,0.99989,0.014233,-0.003798,-0.014221,0.99989,0.0030192,0.0038393,-0.0029648,0.99999,0.8002,0.47534,31.554
-0.0012075,-0.0012323,30.831,0.044739,-0.025005,23.332,780,0.15584,-0.31988,0.36987,1.3903,0.26385,9.9473,-0.027254,-0.19726,-0.069593,0.99985,0.016478,-0.0047232,-0.016455,0.99985,0.0048539,0.0048015,-0.0047754,0.99998,0.99985,0.016478,-0.0047232,-0.016455,0.99985,0.0048539,0.0048015,-0.0047754,0.99998,0.85969,0.47377,31.553
-0.0011987,-0.00072947,30.833,0.01692,-0.015008,23.339,781,0.25849,-0.38305,-0.03302,0.27086,3.8692,9.9473,0.39708,-0.028468,-0.26529,0.99993,-0.0019321,-0.012017,0.0020167,0.99997,0.0070315,0.012004,-0.0070553,0.9999,0.99993,-0.0019321,-0.012017,0.0020167,0.99997,0.0070315,0.012004,-0.0070553,0.9999,0.9488,0.50392,31.555
-0.0012,-0.00077727,30.832,0.025277,-0.0092907,23.335,782,0.17899,-0.22035,-0.068004,-1.5034,-4.2984,9.9473,-0.5801,-0.028386,0.17636,0.99997,-0.0024392,-0.0079598,0.0024972,0.99997,0.0072839,0.007942,-0.0073035,0.99994,0.99997,-0.0024392,-0.0079598,0.0024972,0.99997,0.0072839,0.007942,-0.0073035,0.99994,0.9488,0.44458,31.554
-0.0015037,-0.00078466,30.832,0.0082833,-0.022486,23.341,783,0.056769,-0.22359,-0.092707,2.7571,-3.0251,9.9473,0.31227,-0.2217,0.02473,0.99996,-0.0041961,-0.0083046,0.004241,0.99998,0.0053949,0.0082812,-0.0054299,0.99995,0.99996,-0.0041961,-0.0083046,0.004241,0.99998,0.0053949,0.0082812,-0.0054299,0.99995,1.0463,0.49518,31.554
-0.0011379,-0.00060052,30.826,0.039364,0.0021102,23.323,784,0.082399,-0.24139,-0.17473,-0.42729,0.18155,9.9473,-0.02757,-0.035298,-0.025666,0.99997,-0.0069178,-0.0042779,0.0069581,0.99993,0.0094694,0.0042117,-0.0094988,0.99995,0.99997,-0.0069178,-0.0042779,0.0069581,0.99993,0.0094694,0.0042117,-0.0094988,0.99995,1.0886,0.45344,31.548
-0.0014498,-0.00054026,30.828,0.028537,-0.0065558,23.333,785,0.068335,-0.1359,0.051467,0,0,19.895,0,0,0,0.99998,-0.00015398,-0.0060706,0.00021105,0.99996,0.009403,0.0060686,-0.0094041,0.99994,0.99998,-0.00015398,-0.0060706,0.00021105,0.99996,0.009403,0.0060686,-0.0094041,0.99994,1.1861,0.47446,31.55
-0.0013083,-0.00056485,30.822,0.030906,0.012526,23.326,786,0.10305,-0.40085,0.46023,0.30781,0,9.9473,0,-0.03174,-0.015013,0.99989,-0.0077156,-0.013025,0.0078262,0.99993,0.0084664,0.012957,-0.0085673,0.99988,0.99989,-0.0077156,-0.013025,0.0078262,0.99993,0.0084664,0.012957,-0.0085673,0.99988,1.2753,0.47444,31.544
-0.00080791,-0.00048104,30.819,0.023759,-0.0088837,23.321,787,0.15895,-0.25017,-0.040867,-1.0425,1.3836,9.9473,-0.043372,0.10745,-0.015506,0.99991,0.0020217,-0.0133,-0.0019407,0.99998,0.0061001,0.01331,-0.0060737,0.99989,0.99991,0.0020217,-0.0133,-0.0019407,0.99998,0.0061001,0.01331,-0.0060737,0.99989,1.3351,0.47452,31.541
-0.0011828,-0.0002373,30.826,0.037544,-0.007012,23.328,788,0.11629,-0.3349,0.14951,-0.2578,5.6396,19.895,-0.17411,-0.025392,0.25713,0.99995,-0.0023195,-0.0098609,0.0023717,0.99998,0.0052869,0.0098473,-0.00531,0.99994,0.99995,-0.0023195,-0.0098609,0.0023717,0.99998,0.0052869,0.0098473,-0.00531,0.99994,1.4238,0.47476,31.548
-0.0013528,-4.7216e-05,30.827,0.025346,0.0057487,23.328,789,0.05876,-0.27005,0.14755,10.285,-7.0232,19.895,0.22602,0.12798,-0.17457,0.99997,-0.00012418,-0.0080637,0.00016267,0.99999,0.0047735,0.0080623,-0.0047747,0.99996,0.99997,-0.00012418,-0.0080637,0.00016267,0.99999,0.0047735,0.0080623,-0.0047747,0.99996,1.5424,0.47495,31.549
