"DISPL:0","DISPL:1","DISPL:2","LINVEL:0","LINVEL:1","LINVEL:2","NUMBER","ANGVEL:0","ANGVEL:1","ANGVEL:2","FORCE:0","FORCE:1","FORCE:2","TORQUE:0","TORQUE:1","TORQUE:2","ORIENT:0","ORIENT:1","ORIENT:2","ORIENT:3","ORIENT:4","ORIENT:5","ORIENT:6","ORIENT:7","ORIENT:8","ORIENT1:0","ORIENT1:1","ORIENT1:2","ORIENT2:0","ORIENT2:1","ORIENT2:2","ORIENT3:0","ORIENT3:1","ORIENT3:2","Points:0","Points:1","Points:2"
-0.0010536,0.00012767,30.827,0.06447,0.0014875,23.328,13,-0.052916,0.046155,-0.10392,-2.7337,-0.48968,19.895,0.41859,-0.21262,-0.19737,0.99999,0.0023767,0.0036494,-0.0023717,1,-0.0013666,-0.0036529,0.0013579,0.99999,0.99999,0.0023767,0.0036494,-0.0023717,1,-0.0013666,-0.0036529,0.0013579,0.99999,0.94895,0.35638,31.343
-0.0011524,0.00018261,30.824,0.068163,0.019254,23.326,14,-0.15837,0.12184,0.26078,-23.618,1.3056,9.9473,-0.16367,0.75488,0.046676,0.99999,0.0024415,0.0045784,-0.002441,1,-0.00011872,-0.0045788,0.00010754,0.99999,0.99999,0.0024415,0.0045784,-0.002441,1,-0.00011872,-0.0045788,0.00010754,0.99999,1.0379,0.35643,31.34
-0.0010517,-0.0002962,30.828,0.062193,0.013654,23.33,15,-0.07805,0.022001,0.053755,11.54,6.3859,9.9473,0.71952,-1.3236,0.71651,0.99999,0.0023882,0.0036101,-0.0023925,1,0.0011882,-0.0036074,-0.0011969,0.99999,0.99999,0.0023882,0.0036101,-0.0023925,1,0.0011882,-0.0036074,-0.0011969,0.99999,1.0973,0.35595,31.343
-0.0010567,7.9626e-05,30.825,0.06016,0.011348,23.326,16,0.01906,-0.0051952,0.043295,-1.6964,-1.9547,19.895,7.6306e-05,-0.026726,-0.3221,0.99999,0.0023696,0.0034612,-0.0023667,1,-0.00082351,-0.0034633,0.00081531,0.99999,0.99999,0.0023696,0.0034612,-0.0023667,1,-0.00082351,-0.0034633,0.00081531,0.99999,1.1864,0.35633,31.34
-0.0012607,6.0051e-05,30.825,0.077248,0.011222,23.328,17,-0.081935,-0.10581,0.36395,4.5761,-2.1849,9.9473,0.14486,0.068948,0.11323,0.99998,0.0011289,0.0056864,-0.0011336,1,0.00082251,-0.0056859,-0.00082894,0.99998,0.99998,0.0011289,0.0056864,-0.0011336,1,0.00082251,-0.0056859,-0.00082894,0.99998,1.2753,0.35631,31.341
-0.00098151,3.789e-05,30.832,0.064183,-0.0033731,23.337,18,-0.06951,-0.29545,0.24606,0,0,9.9473,0,0,0,0.99999,0.0010115,0.0030523,-0.0010103,1,-0.00039592,-0.0030526,0.00039284,1,0.99999,0.0010115,0.0030523,-0.0010103,1,-0.00039592,-0.0030526,0.00039284,1,1.3349,0.35629,31.348
-0.0010445,0.00016454,30.83,0.056229,-0.00077429,23.312,19,0.060414,0.027764,0.07148,-3.2852,-1.0989,19.895,-0.033359,-0.187,-0.079162,0.99999,0.0022003,0.0036502,-0.0021937,1,-0.0018089,-0.0036543,0.0018008,0.99999,0.99999,0.0022003,0.0036502,-0.0021937,1,-0.0018089,-0.0036543,0.0018008,0.99999,1.424,0.35641,31.346
-0.0010322,9.9451e-05,30.824,0.054893,0.0061127,23.325,20,-0.013284,0.14093,0.05295,-0.45347,0.15831,19.895,-0.11531,0.22438,0.14982,0.99999,0.0019156,0.0032756,-0.0019116,1,-0.0012298,-0.003278,0.0012236,0.99999,0.99999,0.0019156,0.0032756,-0.0019116,1,-0.0012298,-0.003278,0.0012236,0.99999,1.5427,0.35635,31.34
-0.0010455,2.5606e-05,30.823,0.059148,0.0061906,23.323,21,-0.15906,0.030866,0.018739,8.7333,1.4627,19.895,0.046852,0.79621,0.41835,0.99999,0.0022312,0.0036378,-0.0022299,1,-0.0003548,-0.0036388,0.00034669,0.99999,0.99999,0.0022312,0.0036378,-0.0022299,1,-0.0003548,-0.0036388,0.00034669,0.99999,1.6615,0.35628,31.339
-0.0012339,0.00017947,30.83,0.055901,0.013695,23.323,22,-0.056661,0.058224,-0.10089,3.0216,-0.99005,9.9473,-0.031398,0.017966,0.021014,0.99999,-0.0020095,0.00459,0.0020099,1,-6.9127e-05,-0.0045899,7.8352e-05,0.99999,0.99999,-0.0020095,0.00459,0.0020099,1,-6.9127e-05,-0.0045899,7.8352e-05,0.99999,1.801,0.37739,31.346
-0.00089869,-0.00017121,30.828,0.055536,0.0081413,23.33,23,0.029685,0.1446,-0.01571,2.8483,-1.9089,9.9473,0.05322,0.097509,0.043679,1,-0.0017781,0.0022359,0.001773,1,0.0022749,-0.0022399,-0.0022709,0.99999,1,-0.0017781,0.0022359,0.001773,1,0.0022749,-0.0022399,-0.0022709,0.99999,1.7594,0.33511,31.344
-0.0010118,-0.00014368,30.828,0.058999,0.0083275,23.328,24,-0.10952,-0.016325,0.013821,5.257,0.37594,19.895,-0.01143,0.16678,0.0038862,1,0.0011642,0.00281,-0.0011664,1,0.00079577,-0.0028092,-0.00079905,1,1,0.0011642,0.00281,-0.0011664,1,0.00079577,-0.0028092,-0.00079905,1,1.899,0.35611,31.344
-0.00082844,4.8073e-05,30.836,0.064217,0.00046766,23.341,25,0,0,-0.29752,0,0,1.4028,0,0,0,1,-0.0023285,0,0.0023285,1,0,0,0,1,1,-0.0023285,0,0.0023285,1,0,0,0,1,0.6523,0.41567,31.352
-0.0010861,-0.00015715,30.83,0.053175,-0.0081375,23.336,26,0.14826,-0.19202,-0.01607,0.0090849,0.11205,1.4028,-0.0035457,0.00028712,-0.0037545,0.99997,0.0064167,0.0045838,-0.0064159,0.99998,-0.00018088,-0.0045862,0.00015147,0.99999,0.99997,0.0064167,0.0045838,-0.0064159,0.99998,-0.00018088,-0.0045862,0.00015147,0.99999,0.77079,0.41547,31.346
-0.0012653,6.117e-05,30.818,0.046268,0.0012519,23.315,27,0.16207,-0.25316,-0.088455,0.67926,1.4045,1.4028,0.0058512,-0.057316,-0.049182,0.99996,0.0026475,0.0087028,-0.0026384,1,-0.0010576,-0.0087059,0.0010346,0.99996,0.99996,0.0026475,0.0087028,-0.0026384,1,-0.0010576,-0.0087059,0.0010346,0.99996,0.88936,0.41569,31.334
-0.0012763,0.00012685,30.821,0.059717,0.012389,23.314,28,-0.53911,-0.028015,0.15565,-0.60408,-1.04,1.4028,-0.025699,0.013542,-0.005802,0.99995,0.0017218,0.0098816,-0.0017233,1,0.00014684,-0.0098815,-0.00016386,0.99995,0.99995,0.0017218,0.0098816,-0.0017233,1,0.00014684,-0.0098815,-0.00016386,0.99995,1.0081,0.41575,31.337
-0.0012096,-0.00012514,30.822,0.054904,0.015392,23.322,29,0.23324,0.18883,-0.10701,1.0047,-0.62166,1.4028,-0.037669,-0.021237,-0.02273,0.99996,0.0049872,0.0075113,-0.0049927,0.99999,0.00070489,-0.0075077,-0.00074236,0.99997,0.99996,0.0049872,0.0075113,-0.0049927,0.99999,0.00070489,-0.0075077,-0.00074236,0.99997,1.1269,0.4155,31.338
-0.001263,9.8148e-05,30.823,0.070207,0.012969,23.323,30,-0.010388,0.13648,-0.31768,-0.43377,-0.022183,1.4028,-0.00074989,0.013323,0.019868,0.99996,0.0010508,0.0089069,-0.0010433,1,-0.00085008,-0.0089086,0.00084076,0.99996,0.99996,0.0010508,0.0089069,-0.0010433,1,-0.00085008,-0.0089086,0.00084076,0.99996,1.2456,0.41572,31.339
-0.0012446,8.8113e-06,30.824,0.055058,-0.0016578,23.321,31,-0.20388,-0.12209,-0.013824,0.36058,-0.0046819,1.4028,-0.00014486,-0.011441,-0.00081169,0.99995,0.0054537,0.0080883,-0.0054472,0.99998,-0.00082148,-0.0080932,0.00077738,0.99997,0.99995,0.0054537,0.0080883,-0.0054472,0.99998,-0.00082148,-0.0080932,0.00077738,0.99997,1.3644,0.41563,31.339
-0.0012667,0.00013395,30.822,0.05972,0.008314,23.322,32,0.069248,-0.049602,-0.097481,-0.55063,0.81239,1.4028,-0.0087497,-0.018594,-0.0018129,0.99996,0.00055324,0.0088965,-0.00053454,1,-0.0021045,-0.0088977,0.0020997,0.99996,0.99996,0.00055324,0.0088965,-0.00053454,1,-0.0021045,-0.0088977,0.0020997,0.99996,1.4831,0.41576,31.338
-0.0012698,6.4211e-05,30.825,0.049979,0.0021912,23.322,33,0.16185,-0.14746,-0.059283,0.57961,-1.9864,1.4028,0.064603,0.023764,0.010257,0.99996,0.0013758,0.0088766,-0.0013646,1,-0.0012599,-0.0088784,0.0012477,0.99996,0.99996,0.0013758,0.0088766,-0.0013646,1,-0.0012599,-0.0088784,0.0012477,0.99996,1.6019,0.41569,31.34
-0.0012371,0.00015769,30.822,0.064793,0.0070547,23.323,34,-0.022848,0.049454,-0.07822,0.00062302,0.20418,1.4028,0.0064907,3.9201e-05,-0.0025726,0.99994,0.0046907,0.009482,-0.0046941,0.99999,0.00033023,-0.0094809,-0.00037473,0.99995,0.99994,0.0046907,0.009482,-0.0046941,0.99999,0.00033023,-0.0094809,-0.00037473,0.99995,1.7206,0.41578,31.338
-0.0012905,4.5174e-05,30.826,0.055063,0.0041121,23.328,35,0.078674,-0.081036,-0.12204,0.1035,-0.13044,1.4028,-0.0041568,-0.0029359,-0.0013854,0.99995,2.8411e-05,0.0095355,-2.1657e-05,1,-0.00070833,-0.009536,0.00070809,0.99995,0.99995,2.8411e-05,0.0095355,-2.1657e-05,1,-0.00070833,-0.009536,0.00070809,0.99995,1.8393,0.41567,31.342
-0.00095241,-3.7385e-05,30.831,0.055693,0.0012119,23.337,36,-0.078398,-0.043012,-0.18733,0.68631,-1.1828,1.4028,0.037365,0.02194,0.041889,0.99999,0.0038287,0.001035,-0.0038277,0.99999,-0.00090362,-0.0010388,0.00089965,1,0.99999,0.0038287,0.001035,-0.0038277,0.99999,-0.00090362,-0.0010388,0.00089965,1,1.9584,0.41559,31.347
-0.00091102,-0.00019412,30.836,0.0417,-0.013377,23.341,37,0,0,0.10358,0,0,1.4028,0,0,0,0.99999,-0.004437,0,0.004437,0.99999,0,0,0,1,0.99999,-0.004437,0,0.004437,0.99999,0,0,0,1,2.0772,0.41543,31.352
-0.0011389,0.000498,30.831,0.061437,0.0092087,23.331,38,0.12217,0.015174,-0.50858,12.608,12.608,9.9473,0.54599,-0.54599,0.35858,0.99995,-0.0090345,0.0046894,0.009039,0.99996,-0.00092201,-0.0046803,0.00096435,0.99999,0.99995,-0.0090345,0.0046894,0.009039,0.99996,-0.00092201,-0.0046803,0.00096435,0.99999,0.73233,0.49646,31.346
-0.00087631,-0.00025901,30.826,0.064768,-0.014971,23.328,39,0.13511,-0.023834,-0.128,-0.060568,-0.060568,9.9473,0.001929,-0.001929,-0.0049173,0.99999,-0.0021426,0.0024405,0.00214,1,0.0010788,-0.0024435,-0.0010736,1,0.99999,-0.0021426,0.0024405,0.00214,1,0.0010788,-0.0024435,-0.0010736,1,0.69066,0.45378,31.341
-0.0013882,-9.3884e-05,30.819,0.057536,0.00053791,23.315,40,-0.054649,-0.15909,0.014195,2.3067,2.3067,19.895,0.072569,-0.072569,0.18763,0.99998,0.00032553,0.0068091,-0.00032844,1,0.00042571,-0.006809,-0.00042794,0.99998,0.99998,0.00032553,0.0068091,-0.00032844,1,0.00042571,-0.006809,-0.00042794,0.99998,0.82986,0.47491,31.335
-0.0013991,0.00010789,30.822,0.070483,0.0059417,23.323,41,-0.20699,-0.085239,0.096667,10.377,1.1431,19.895,0.22478,0.052514,-0.1501,0.99997,1.7088e-05,0.0079966,-1.3275e-05,1,-0.00047695,-0.0079966,0.00047683,0.99997,0.99997,1.7088e-05,0.0079966,-1.3275e-05,1,-0.00047695,-0.0079966,0.00047683,0.99997,0.9486,0.47511,31.337
-0.0014584,6.9619e-05,30.822,0.060553,0.011278,23.321,42,-0.20059,-0.066648,0.087583,18.011,0.69168,19.895,-0.56101,-0.54356,-0.20982,0.99997,-0.0012855,0.0080761,0.0012958,1,-0.001271,-0.0080744,0.0012814,0.99997,0.99997,-0.0012855,0.0080761,0.0012958,1,-0.001271,-0.0080744,0.0012814,0.99997,1.0673,0.47507,31.338
-0.0013175,-1.5576e-06,30.82,0.051808,0.034204,23.323,43,-0.28294,-0.075948,0.011717,1.1226,-10.224,9.9473,0.14172,0.02362,0.085349,0.99998,-0.0014744,0.0065988,0.0014679,1,0.0009913,-0.0066007,-0.00098159,0.99998,0.99998,-0.0014744,0.0065988,0.0014679,1,0.0009913,-0.0066007,-0.00098159,0.99998,1.1565,0.475,31.336
-0.001316,0.00022139,30.811,0.053302,0.020394,23.308,44,-0.43623,-0.074154,-0.021387,1.4733,-0.64155,9.9473,-0.020355,-0.10623,0.0070069,0.99998,-0.0015082,0.0066004,0.0015215,1,-0.002012,-0.0065974,0.002022,0.99998,0.99998,-0.0015082,0.0066004,0.0015215,1,-0.002012,-0.0065974,0.002022,0.99998,1.2158,0.47522,31.327
-0.0014727,-1.0297e-05,30.814,0.06868,-0.0064252,23.314,45,-0.028357,0.14238,-0.035973,5.0431,26.804,19.895,1.9909,0.36377,0.1825,0.99996,-0.0011029,0.0083449,0.0011082,1,-0.00063766,-0.0083441,0.00064688,0.99996,0.99996,-0.0011029,0.0083449,0.0011082,1,-0.00063766,-0.0083441,0.00064688,0.99996,1.3048,0.47499,31.33
-0.0013541,9.5778e-05,30.815,0.053063,0.010037,23.316,46,0.014855,-0.091035,0.11328,4.7866,4.3128,19.895,-0.41515,0.73385,0.030004,0.99997,-0.00085609,0.0073147,0.00086009,1,-0.00054409,-0.0073143,0.00055037,0.99997,0.99997,-0.00085609,0.0073147,0.00086009,1,-0.00054409,-0.0073143,0.00055037,0.99997,1.4236,0.4751,31.331
-0.0013408,0.00012772,30.824,0.053884,-0.0098765,23.327,47,0.050494,-0.081509,0.11347,5.1551,-5.0632,19.895,-0.15548,-0.13068,-0.042466,0.99997,-0.00041087,0.0071131,0.0004267,1,-0.0022237,-0.0071122,0.0022267,0.99997,0.99997,-0.00041087,0.0071131,0.0004267,1,-0.0022237,-0.0071122,0.0022267,0.99997,1.5424,0.47513,31.34
-0.0014943,0.00043245,30.818,0.045974,0.010047,23.319,48,-0.027833,-0.034557,-0.11717,0,0.11856,9.9473,-0.012282,0,0.005588,0.99995,-0.006204,0.0078387,0.0062232,0.99998,-0.0024356,-0.0078226,0.0024843,0.99997,0.99995,-0.006204,0.0078387,0.0062232,0.99998,-0.0024356,-0.0078226,0.0024843,0.99997,1.661,0.50508,31.334
-0.0013739,0.00014723,30.821,0.060104,0.0073091,23.322,49,0.027982,-0.057639,0.05897,1.4612,0.026937,9.9473,0.016829,0.046435,0.037087,0.99997,-0.00059161,0.0076506,0.00061178,1,-0.002634,-0.0076498,0.0026386,0.99997,0.99997,-0.00059161,0.0076506,0.00061178,1,-0.002634,-0.0076498,0.0026386,0.99997,1.6611,0.4455,31.337
-0.0013354,0.00020993,30.819,0.059483,0.0076861,23.32,50,-0.11429,0.047691,0.066544,5.2409,-1.3923,19.895,-0.0083281,-0.18401,-0.18446,0.99998,-0.001874,0.0061907,0.0018858,1,-0.0018949,-0.0061871,0.0019066,0.99998,0.99998,-0.001874,0.0061907,0.0018858,1,-0.0018949,-0.0061871,0.0019066,0.99998,1.7799,0.47521,31.335
-0.0012774,0.00015307,30.827,0.057733,0.00038458,23.329,51,-0.037782,0.018358,0.018711,4.3286,-7.7471,19.895,0.35785,0.029812,-0.61509,0.99998,-0.00029417,0.0066809,0.00030701,1,-0.0019218,-0.0066804,0.0019238,0.99998,0.99998,-0.00029417,0.0066809,0.00030701,1,-0.0019218,-0.0066804,0.0019238,0.99998,1.8987,0.47515,31.343
-0.0010185,-4.7427e-05,30.83,0.064616,-0.0017478,23.334,52,0.075999,0.047237,-0.14565,5.1704,10.46,19.895,-0.42397,0.069714,-0.46897,1,0.0012791,0.0028286,-0.0012818,1,0.00096578,-0.0028275,-0.0009694,1,1,0.0012791,0.0028286,-0.0012818,1,0.00096578,-0.0028275,-0.0009694,1,2.0177,0.47495,31.346
-0.00092179,0.00016354,30.836,0.044576,0.0099872,23.341,53,0,0,-0.94378,4.0482,-4.0482,1.4028,0,0,-0.13505,1,0.0020486,0,-0.0020486,1,0,0,0,1,1,0.0020486,0,-0.0020486,1,0,0,0,1,0.53345,0.53454,31.352
-0.00069739,0.00039388,30.822,0.06509,0.0039308,23.321,54,-0.20812,0.054275,0.027393,1.2462,0.55784,1.4028,0.039617,-0.017762,-0.018479,0.99993,0.011716,0.0017334,-0.01171,0.99993,-0.0034362,-0.0017733,0.0034156,0.99999,0.99993,0.011716,0.0017334,-0.01171,0.99993,-0.0034362,-0.0017733,0.0034156,0.99999,0.65243,0.53477,31.338
-0.0012247,5.6532e-06,30.828,0.029018,0.035665,23.332,55,-0.41564,-0.41328,-0.31546,-5.3208,-7.324,1.4028,-0.23325,0.16971,0.2435,0.99997,-0.0036082,0.0074295,0.0036101,0.99999,-0.00024574,-0.0074285,0.00027256,0.99997,0.99997,-0.0036082,0.0074295,0.0036101,0.99999,-0.00024574,-0.0074285,0.00027256,0.99997,0.77065,0.53438,31.343
-0.0013847,1.82e-05,30.822,0.059225,0.0012532,23.324,56,-0.066136,-0.020536,0.13821,0.66163,-0.46934,1.4028,-0.015223,-0.025096,0.023862,0.99992,0.0024235,0.012472,-0.0024305,1,0.00054342,-0.01247,-0.00057369,0.99992,0.99992,0.0024235,0.012472,-0.0024305,1,0.00054342,-0.01247,-0.00057369,0.99992,0.88924,0.53439,31.338
-0.0013571,7.3527e-05,30.819,0.047819,0.0030294,23.316,57,-0.28863,-0.21411,0.30907,0.38086,0.61898,1.4028,0.019481,-0.01345,0.016398,0.99993,8.5897e-05,0.011934,-9.1495e-05,1,0.00046853,-0.011934,-0.00046959,0.99993,0.99993,8.5897e-05,0.011934,-9.1495e-05,1,0.00046853,-0.011934,-0.00046959,0.99993,1.008,0.53445,31.334
-0.0013811,0.00013634,30.823,0.051568,0.013343,23.325,58,-0.20907,-0.29877,0.27456,0.56453,-0.43277,1.4028,-0.013774,-0.018901,0.032274,0.99992,0.0024496,0.01263,-0.0024253,1,-0.0019416,-0.012635,0.0019108,0.99992,0.99992,0.0024496,0.01263,-0.0024253,1,-0.0019416,-0.012635,0.0019108,0.99992,1.1267,0.53451,31.338
-0.0014024,6.2069e-05,30.819,0.047078,0.017577,23.316,59,-0.4117,-0.38152,-0.13236,0.33667,-0.64421,1.4028,-0.019975,-0.016475,0.011208,0.99992,0.00033626,0.012796,-0.00032107,1,-0.0011887,-0.012797,0.0011845,0.99992,0.99992,0.00033626,0.012796,-0.00032107,1,-0.0011887,-0.012797,0.0011845,0.99992,1.2455,0.53444,31.335
-0.0013048,-1.2392e-06,30.822,0.048703,-0.0001205,23.323,60,0.095217,-0.34093,0.49564,-0.45802,0.35011,1.4028,0.011175,0.014747,-0.012464,0.99995,0.0025619,0.0099794,-0.0025652,1,0.00031788,-0.0099784,-0.00034346,0.99995,0.99995,0.0025619,0.0099794,-0.0025652,1,0.00031788,-0.0099784,-0.00034346,0.99995,1.3643,0.53437,31.337
-0.0013128,4.5e-05,30.819,0.054866,0.0052825,23.321,61,0.12038,-0.1787,-0.54386,1.0611,1.2823,1.4028,0.0071888,0.0013999,0.00084262,0.99995,0.0020363,0.010197,-0.0020318,1,-0.00045096,-0.010198,0.00043022,0.99995,0.99995,0.0020363,0.010197,-0.0020318,1,-0.00045096,-0.010198,0.00043022,0.99995,1.4831,0.53442,31.335
-0.0012746,0.00031778,30.818,0.055785,-0.0029803,23.316,62,0.19456,-0.18526,-0.15952,0.6748,-0.50681,1.4028,0.010035,0.0047071,-0.024814,0.99992,0.0047326,0.011637,-0.0046938,0.99998,-0.0033646,-0.011654,0.0033097,0.99993,0.99992,0.0047326,0.011637,-0.0046938,0.99998,-0.0033646,-0.011654,0.0033097,0.99993,1.6018,0.53469,31.334
-0.0012388,0.00036924,30.818,0.061035,0.0034751,23.318,63,-0.35648,0.2828,0.3038,-0.66831,-1.8901,1.4028,-0.060055,0.020546,0.081224,0.99994,0.00023395,0.011002,-0.00018377,0.99999,-0.0045616,-0.011003,0.0045593,0.99993,0.99994,0.00023395,0.011002,-0.00018377,0.99999,-0.0045616,-0.011003,0.0045593,0.99993,1.7206,0.53474,31.334
-0.0012874,0.00021715,30.816,0.06472,0.0063835,23.317,64,-0.027244,0.076759,-0.34177,0.61923,1.2028,1.4028,0.02988,-0.028689,-0.056152,0.99995,0.0033516,0.0098178,-0.0033135,0.99999,-0.0038941,-0.009831,0.0038614,0.99994,0.99995,0.0033516,0.0098178,-0.0033135,0.99999,-0.0038941,-0.009831,0.0038614,0.99994,1.8393,0.53459,31.332
-0.0013561,0.0001172,30.825,0.060809,0.012422,23.322,65,0.044598,-0.065209,0.13899,-0.12908,0.35654,1.4028,-0.011564,-0.0038384,0.036239,0.99993,0.0020939,0.011698,-0.0020664,1,-0.0023638,-0.011704,0.0023395,0.99993,0.99993,0.0020939,0.011698,-0.0020664,1,-0.0023638,-0.011704,0.0023395,0.99993,1.958,0.53449,31.341
-0.00099134,3.8101e-05,30.829,0.065102,-0.008316,23.336,66,0.062097,-0.022978,0.15776,0.12075,-0.20389,1.4028,-0.0044453,-0.0070405,0.0026972,1,0.0026843,0.00052673,-0.002684,1,-0.00047486,-0.00052847,0.00047344,1,1,0.0026843,0.00052673,-0.002684,1,-0.00047486,-0.00052847,0.00047344,1,2.0771,0.53441,31.345
-0.00094768,-0.00012475,30.836,0.055504,0.0060102,23.341,67,0,0,-0.13537,0,0,1.4028,0,0,0,1,0.001199,0,-0.001199,1,0,0,0,1,1,0.001199,0,-0.001199,1,0,0,0,1,2.1959,0.53425,31.352
-0.00093149,0.00030726,30.824,0.063456,-0.0019871,23.326,68,-0.091412,0.052106,-0.0035229,-5.9743,4.1703,19.895,0.067343,0.12418,-0.31884,1,0.0011917,0.0019866,-0.0011851,0.99999,-0.0033022,-0.0019906,0.0032998,0.99999,1,0.0011917,0.0019866,-0.0011851,0.99999,-0.0033022,-0.0019906,0.0032998,0.99999,0.59282,0.59406,31.34
-0.0015632,0.00034833,30.83,0.052893,0.0037986,23.333,69,-0.024934,0.042393,-0.073078,2.8562,-1.977,9.9473,-0.057709,-0.029326,-0.090819,0.99995,-0.0054284,0.0081259,0.0054556,0.99998,-0.0033284,-0.0081082,0.0033726,0.99996,0.99995,-0.0054284,0.0081259,0.0054556,0.99998,-0.0033284,-0.0081082,0.0033726,0.99996,0.71094,0.62375,31.346
